lncRNAid_Homo_sapiens	isTable_1_Canis_lupus_familiaris	orthology_type_synteny_Canis_lupus_familiaris	lncRNA_synteny_id_Canis_lupus_familiaris	isTable_2_Canis_lupus_familiaris	orthology_type_configuration_Canis_lupus_familiaris	configuration_type_configuration_Canis_lupus_familiaris	lncRNA_configuration_id_Canis_lupus_familiaris	isTable_3_Canis_lupus_familiaris
ENSG00000251642	0	NA	NA	0	NA	NA	NA	1
ENSG00000251652	0	NA	NA	0	NA	NA	NA	1
ENSG00000251660	0	NA	NA	0	NA	NA	NA	1
ENSG00000251661	0	NA	NA	0	NA	NA	NA	1
ENSG00000251666	0	NA	NA	0	NA	NA	NA	1
ENSG00000251675	0	NA	NA	0	NA	NA	NA	1
ENSG00000251679	0	NA	NA	0	NA	NA	NA	1
ENSG00000251680	0	NA	NA	0	NA	NA	NA	1
ENSG00000251687	0	NA	NA	0	NA	NA	NA	1
ENSG00000251688	0	NA	NA	0	NA	NA	NA	1
ENSG00000253100	0	NA	NA	0	NA	NA	NA	1
ENSG00000253105	0	NA	NA	0	NA	NA	NA	1
ENSG00000253108	0	NA	NA	0	NA	NA	NA	1
ENSG00000253112	0	NA	NA	0	NA	NA	NA	1
ENSG00000253133	0	NA	NA	0	NA	NA	NA	1
ENSG00000253139	0	NA	NA	0	NA	NA	NA	1
ENSG00000253141	0	NA	NA	0	NA	NA	NA	1
ENSG00000253143	0	NA	NA	0	NA	NA	NA	1
ENSG00000253162	0	NA	NA	0	NA	NA	NA	1
ENSG00000253167	0	NA	NA	0	NA	NA	NA	1
ENSG00000253168	0	NA	NA	0	NA	NA	NA	1
ENSG00000253170	0	NA	NA	0	NA	NA	NA	1
ENSG00000253172	0	NA	NA	0	NA	NA	NA	1
ENSG00000253174	0	NA	NA	0	NA	NA	NA	1
ENSG00000253181	0	NA	NA	0	NA	NA	NA	1
ENSG00000253187	0	NA	NA	0	NA	NA	NA	1
ENSG00000253189	0	NA	NA	0	NA	NA	NA	1
ENSG00000253194	0	NA	NA	0	NA	NA	NA	1
ENSG00000253200	0	NA	NA	0	NA	NA	NA	1
ENSG00000253210	0	NA	NA	0	NA	NA	NA	1
ENSG00000253215	0	NA	NA	0	NA	NA	NA	1
ENSG00000253217	0	NA	NA	0	NA	NA	NA	1
ENSG00000253235	0	NA	NA	0	NA	NA	NA	1
ENSG00000253252	0	NA	NA	0	NA	NA	NA	1
ENSG00000253256	0	NA	NA	0	NA	NA	NA	1
ENSG00000253258	0	NA	NA	0	NA	NA	NA	1
ENSG00000253259	0	NA	NA	0	NA	NA	NA	1
ENSG00000253263	0	NA	NA	0	NA	NA	NA	1
ENSG00000253266	0	NA	NA	0	NA	NA	NA	1
ENSG00000253269	0	NA	NA	0	NA	NA	NA	1
ENSG00000253284	0	NA	NA	0	NA	NA	NA	1
ENSG00000253286	0	NA	NA	0	NA	NA	NA	1
ENSG00000253287	0	NA	NA	0	NA	NA	NA	1
ENSG00000253297	0	NA	NA	0	NA	NA	NA	1
ENSG00000253302	0	NA	NA	0	NA	NA	NA	1
ENSG00000253315	0	NA	NA	0	NA	NA	NA	1
ENSG00000253320	0	NA	NA	0	NA	NA	NA	1
ENSG00000253327	0	NA	NA	0	NA	NA	NA	1
ENSG00000253334	0	NA	NA	0	NA	NA	NA	1
ENSG00000253339	0	NA	NA	0	NA	NA	NA	1
ENSG00000253347	0	NA	NA	0	NA	NA	NA	1
ENSG00000253348	0	NA	NA	0	NA	NA	NA	1
ENSG00000253354	0	NA	NA	0	NA	NA	NA	1
ENSG00000253356	0	NA	NA	0	NA	NA	NA	1
ENSG00000253357	0	NA	NA	0	NA	NA	NA	1
ENSG00000253358	0	NA	NA	0	NA	NA	NA	1
ENSG00000253361	0	NA	NA	0	NA	NA	NA	1
ENSG00000253369	0	NA	NA	0	NA	NA	NA	1
ENSG00000253373	0	NA	NA	0	NA	NA	NA	1
ENSG00000253374	0	NA	NA	0	NA	NA	NA	1
ENSG00000253381	0	NA	NA	0	NA	NA	NA	1
ENSG00000253385	0	NA	NA	0	NA	NA	NA	1
ENSG00000253389	0	NA	NA	0	NA	NA	NA	1
ENSG00000253390	0	NA	NA	0	NA	NA	NA	1
ENSG00000253394	0	NA	NA	0	NA	NA	NA	1
ENSG00000253398	0	NA	NA	0	NA	NA	NA	1
ENSG00000253399	0	NA	NA	0	NA	NA	NA	1
ENSG00000253403	0	NA	NA	0	NA	NA	NA	1
ENSG00000253404	0	NA	NA	0	NA	NA	NA	1
ENSG00000253406	0	NA	NA	0	NA	NA	NA	1
ENSG00000253407	0	NA	NA	0	NA	NA	NA	1
ENSG00000253428	0	NA	NA	0	NA	NA	NA	1
ENSG00000253430	0	NA	NA	0	NA	NA	NA	1
ENSG00000253432	0	NA	NA	0	NA	NA	NA	1
ENSG00000253445	0	NA	NA	0	NA	NA	NA	1
ENSG00000253471	0	NA	NA	0	NA	NA	NA	1
ENSG00000253475	0	NA	NA	0	NA	NA	NA	1
ENSG00000253476	0	NA	NA	0	NA	NA	NA	1
ENSG00000253477	0	NA	NA	0	NA	NA	NA	1
ENSG00000253479	0	NA	NA	0	NA	NA	NA	1
ENSG00000253503	0	NA	NA	0	NA	NA	NA	1
ENSG00000253507	0	NA	NA	0	NA	NA	NA	1
ENSG00000253509	0	NA	NA	0	NA	NA	NA	1
ENSG00000253510	0	NA	NA	0	NA	NA	NA	1
ENSG00000253513	0	NA	NA	0	NA	NA	NA	1
ENSG00000253515	0	NA	NA	0	NA	NA	NA	1
ENSG00000253519	0	NA	NA	0	NA	NA	NA	1
ENSG00000253521	0	NA	NA	0	NA	NA	NA	1
ENSG00000253522	0	NA	NA	0	NA	NA	NA	1
ENSG00000253526	0	NA	NA	0	NA	NA	NA	1
ENSG00000253532	0	NA	NA	0	NA	NA	NA	1
ENSG00000253535	0	NA	NA	0	NA	NA	NA	1
ENSG00000253539	0	NA	NA	0	NA	NA	NA	1
ENSG00000253549	0	NA	NA	0	NA	NA	NA	1
ENSG00000253552	0	NA	NA	0	NA	NA	NA	1
ENSG00000253562	0	NA	NA	0	NA	NA	NA	1
ENSG00000253563	0	NA	NA	0	NA	NA	NA	1
ENSG00000253574	0	NA	NA	0	NA	NA	NA	1
ENSG00000253582	0	NA	NA	0	NA	NA	NA	1
ENSG00000253584	0	NA	NA	0	NA	NA	NA	1
ENSG00000253585	0	NA	NA	0	NA	NA	NA	1
ENSG00000253586	0	NA	NA	0	NA	NA	NA	1
ENSG00000253591	0	NA	NA	0	NA	NA	NA	1
ENSG00000253596	0	NA	NA	0	NA	NA	NA	1
ENSG00000253603	0	NA	NA	0	NA	NA	NA	1
ENSG00000253607	0	NA	NA	0	NA	NA	NA	1
ENSG00000253618	0	NA	NA	0	NA	NA	NA	1
ENSG00000253622	0	NA	NA	0	NA	NA	NA	1
ENSG00000253633	0	NA	NA	0	NA	NA	NA	1
ENSG00000253636	0	NA	NA	0	NA	NA	NA	1
ENSG00000253641	0	NA	NA	0	NA	NA	NA	1
ENSG00000253642	0	NA	NA	0	NA	NA	NA	1
ENSG00000253643	0	NA	NA	0	NA	NA	NA	1
ENSG00000253645	0	NA	NA	0	NA	NA	NA	1
ENSG00000253647	0	NA	NA	0	NA	NA	NA	1
ENSG00000253653	0	NA	NA	0	NA	NA	NA	1
ENSG00000253656	0	NA	NA	0	NA	NA	NA	1
ENSG00000253659	0	NA	NA	0	NA	NA	NA	1
ENSG00000253664	0	NA	NA	0	NA	NA	NA	1
ENSG00000253665	0	NA	NA	0	NA	NA	NA	1
ENSG00000253666	0	NA	NA	0	NA	NA	NA	1
ENSG00000253669	0	NA	NA	0	NA	NA	NA	1
ENSG00000253671	0	NA	NA	0	NA	NA	NA	1
ENSG00000253675	0	NA	NA	0	NA	NA	NA	1
ENSG00000253678	0	NA	NA	0	NA	NA	NA	1
ENSG00000253686	0	NA	NA	0	NA	NA	NA	1
ENSG00000253687	0	NA	NA	0	NA	NA	NA	1
ENSG00000253690	0	NA	NA	0	NA	NA	NA	1
ENSG00000253695	0	NA	NA	0	NA	NA	NA	1
ENSG00000253696	0	NA	NA	0	NA	NA	NA	1
ENSG00000253699	0	NA	NA	0	NA	NA	NA	1
ENSG00000253704	0	NA	NA	0	NA	NA	NA	1
ENSG00000253706	0	NA	NA	0	NA	NA	NA	1
ENSG00000253708	0	NA	NA	0	NA	NA	NA	1
ENSG00000253711	0	NA	NA	0	NA	NA	NA	1
ENSG00000253726	0	NA	NA	0	NA	NA	NA	1
ENSG00000253730	0	NA	NA	0	NA	NA	NA	1
ENSG00000253735	0	NA	NA	0	NA	NA	NA	1
ENSG00000253738	0	NA	NA	0	NA	NA	NA	1
ENSG00000253740	0	NA	NA	0	NA	NA	NA	1
ENSG00000253744	0	NA	NA	0	NA	NA	NA	1
ENSG00000253754	0	NA	NA	0	NA	NA	NA	1
ENSG00000253764	0	NA	NA	0	NA	NA	NA	1
ENSG00000253766	0	NA	NA	0	NA	NA	NA	1
ENSG00000253768	0	NA	NA	0	NA	NA	NA	1
ENSG00000253776	0	NA	NA	0	NA	NA	NA	1
ENSG00000253778	0	NA	NA	0	NA	NA	NA	1
ENSG00000253784	0	NA	NA	0	NA	NA	NA	1
ENSG00000253796	0	NA	NA	0	NA	NA	NA	1
ENSG00000253799	0	NA	NA	0	NA	NA	NA	1
ENSG00000253802	0	NA	NA	0	NA	NA	NA	1
ENSG00000253805	0	NA	NA	0	NA	NA	NA	1
ENSG00000253809	0	NA	NA	0	NA	NA	NA	1
ENSG00000253824	0	NA	NA	0	NA	NA	NA	1
ENSG00000253829	0	NA	NA	0	NA	NA	NA	1
ENSG00000253836	0	NA	NA	0	NA	NA	NA	1
ENSG00000253842	0	NA	NA	0	NA	NA	NA	1
ENSG00000253844	0	NA	NA	0	NA	NA	NA	1
ENSG00000253849	0	NA	NA	0	NA	NA	NA	1
ENSG00000253851	0	NA	NA	0	NA	NA	NA	1
ENSG00000253852	0	NA	NA	0	NA	NA	NA	1
ENSG00000253858	0	NA	NA	0	NA	NA	NA	1
ENSG00000253859	0	NA	NA	0	NA	NA	NA	1
ENSG00000253868	0	NA	NA	0	NA	NA	NA	1
ENSG00000253880	0	NA	NA	0	NA	NA	NA	1
ENSG00000253887	0	NA	NA	0	NA	NA	NA	1
ENSG00000253891	0	NA	NA	0	NA	NA	NA	1
ENSG00000253898	0	NA	NA	0	NA	NA	NA	1
ENSG00000253927	0	NA	NA	0	NA	NA	NA	1
ENSG00000253939	0	NA	NA	0	NA	NA	NA	1
ENSG00000253944	0	NA	NA	0	NA	NA	NA	1
ENSG00000253948	0	NA	NA	0	NA	NA	NA	1
ENSG00000253949	0	NA	NA	0	NA	NA	NA	1
ENSG00000253955	0	NA	NA	0	NA	NA	NA	1
ENSG00000253959	0	NA	NA	0	NA	NA	NA	1
ENSG00000253965	0	NA	NA	0	NA	NA	NA	1
ENSG00000253967	0	NA	NA	0	NA	NA	NA	1
ENSG00000253968	0	NA	NA	0	NA	NA	NA	1
ENSG00000253978	0	NA	NA	0	NA	NA	NA	1
ENSG00000253980	0	NA	NA	0	NA	NA	NA	1
ENSG00000253982	0	NA	NA	0	NA	NA	NA	1
ENSG00000253986	0	NA	NA	0	NA	NA	NA	1
ENSG00000253992	0	NA	NA	0	NA	NA	NA	1
ENSG00000254003	0	NA	NA	0	NA	NA	NA	1
ENSG00000254011	0	NA	NA	0	NA	NA	NA	1
ENSG00000254021	0	NA	NA	0	NA	NA	NA	1
ENSG00000254027	0	NA	NA	0	NA	NA	NA	1
ENSG00000254033	0	NA	NA	0	NA	NA	NA	1
ENSG00000254034	0	NA	NA	0	NA	NA	NA	1
ENSG00000254035	0	NA	NA	0	NA	NA	NA	1
ENSG00000254039	0	NA	NA	0	NA	NA	NA	1
ENSG00000254041	0	NA	NA	0	NA	NA	NA	1
ENSG00000254042	0	NA	NA	0	NA	NA	NA	1
ENSG00000254044	0	NA	NA	0	NA	NA	NA	1
ENSG00000254054	0	NA	NA	0	NA	NA	NA	1
ENSG00000254055	0	NA	NA	0	NA	NA	NA	1
ENSG00000254057	0	NA	NA	0	NA	NA	NA	1
ENSG00000254064	0	NA	NA	0	NA	NA	NA	1
ENSG00000254080	0	NA	NA	0	NA	NA	NA	1
ENSG00000254094	0	NA	NA	0	NA	NA	NA	1
ENSG00000254099	0	NA	NA	0	NA	NA	NA	1
ENSG00000254113	0	NA	NA	0	NA	NA	NA	1
ENSG00000254115	0	NA	NA	0	NA	NA	NA	1
ENSG00000254123	0	NA	NA	0	NA	NA	NA	1
ENSG00000254129	0	NA	NA	0	NA	NA	NA	1
ENSG00000254136	0	NA	NA	0	NA	NA	NA	1
ENSG00000254143	0	NA	NA	0	NA	NA	NA	1
ENSG00000254154	0	NA	NA	0	NA	NA	NA	1
ENSG00000254163	0	NA	NA	0	NA	NA	NA	1
ENSG00000254164	0	NA	NA	0	NA	NA	NA	1
ENSG00000254178	0	NA	NA	0	NA	NA	NA	1
ENSG00000254180	0	NA	NA	0	NA	NA	NA	1
ENSG00000254192	0	NA	NA	0	NA	NA	NA	1
ENSG00000254194	0	NA	NA	0	NA	NA	NA	1
ENSG00000254202	0	NA	NA	0	NA	NA	NA	1
ENSG00000254204	0	NA	NA	0	NA	NA	NA	1
ENSG00000254208	0	NA	NA	0	NA	NA	NA	1
ENSG00000254211	0	NA	NA	0	NA	NA	NA	1
ENSG00000254219	0	NA	NA	0	NA	NA	NA	1
ENSG00000254230	0	NA	NA	0	NA	NA	NA	1
ENSG00000254231	0	NA	NA	0	NA	NA	NA	1
ENSG00000254236	0	NA	NA	0	NA	NA	NA	1
ENSG00000254237	0	NA	NA	0	NA	NA	NA	1
ENSG00000254239	0	NA	NA	0	NA	NA	NA	1
ENSG00000254249	0	NA	NA	0	NA	NA	NA	1
ENSG00000254251	0	NA	NA	0	NA	NA	NA	1
ENSG00000254254	0	NA	NA	0	NA	NA	NA	1
ENSG00000254277	0	NA	NA	0	NA	NA	NA	1
ENSG00000254278	0	NA	NA	0	NA	NA	NA	1
ENSG00000254287	0	NA	NA	0	NA	NA	NA	1
ENSG00000254293	0	NA	NA	0	NA	NA	NA	1
ENSG00000254295	0	NA	NA	0	NA	NA	NA	1
ENSG00000254298	0	NA	NA	0	NA	NA	NA	1
ENSG00000254299	0	NA	NA	0	NA	NA	NA	1
ENSG00000254302	0	NA	NA	0	NA	NA	NA	1
ENSG00000254307	0	NA	NA	0	NA	NA	NA	1
ENSG00000254315	0	NA	NA	0	NA	NA	NA	1
ENSG00000254321	0	NA	NA	0	NA	NA	NA	1
ENSG00000254325	0	NA	NA	0	NA	NA	NA	1
ENSG00000254333	0	NA	NA	0	NA	NA	NA	1
ENSG00000254340	0	NA	NA	0	NA	NA	NA	1
ENSG00000254344	0	NA	NA	0	NA	NA	NA	1
ENSG00000254349	0	NA	NA	0	NA	NA	NA	1
ENSG00000254357	0	NA	NA	0	NA	NA	NA	1
ENSG00000254362	0	NA	NA	0	NA	NA	NA	1
ENSG00000254363	0	NA	NA	0	NA	NA	NA	1
ENSG00000254364	0	NA	NA	0	NA	NA	NA	1
ENSG00000254369	0	NA	NA	0	NA	NA	NA	1
ENSG00000254372	0	NA	NA	0	NA	NA	NA	1
ENSG00000254383	0	NA	NA	0	NA	NA	NA	1
ENSG00000254391	0	NA	NA	0	NA	NA	NA	1
ENSG00000254394	0	NA	NA	0	NA	NA	NA	1
ENSG00000254397	0	NA	NA	0	NA	NA	NA	1
ENSG00000254401	0	NA	NA	0	NA	NA	NA	1
ENSG00000254409	0	NA	NA	0	NA	NA	NA	1
ENSG00000254416	0	NA	NA	0	NA	NA	NA	1
ENSG00000254417	0	NA	NA	0	NA	NA	NA	1
ENSG00000254418	0	NA	NA	0	NA	NA	NA	1
ENSG00000254420	0	NA	NA	0	NA	NA	NA	1
ENSG00000254422	0	NA	NA	0	NA	NA	NA	1
ENSG00000254429	0	NA	NA	0	NA	NA	NA	1
ENSG00000254431	0	NA	NA	0	NA	NA	NA	1
ENSG00000254432	0	NA	NA	0	NA	NA	NA	1
ENSG00000254433	0	NA	NA	0	NA	NA	NA	1
ENSG00000254443	0	NA	NA	0	NA	NA	NA	1
ENSG00000254452	0	NA	NA	0	NA	NA	NA	1
ENSG00000254453	0	NA	NA	0	NA	NA	NA	1
ENSG00000254459	0	NA	NA	0	NA	NA	NA	1
ENSG00000254460	0	NA	NA	0	NA	NA	NA	1
ENSG00000254461	0	NA	NA	0	NA	NA	NA	1
ENSG00000254473	0	NA	NA	0	NA	NA	NA	1
ENSG00000254480	0	NA	NA	0	NA	NA	NA	1
ENSG00000254485	0	NA	NA	0	NA	NA	NA	1
ENSG00000254486	0	NA	NA	0	NA	NA	NA	1
ENSG00000254489	0	NA	NA	0	NA	NA	NA	1
ENSG00000254497	0	NA	NA	0	NA	NA	NA	1
ENSG00000254499	0	NA	NA	0	NA	NA	NA	1
ENSG00000254501	0	NA	NA	0	NA	NA	NA	1
ENSG00000254508	0	NA	NA	0	NA	NA	NA	1
ENSG00000254510	0	NA	NA	0	NA	NA	NA	1
ENSG00000254531	0	NA	NA	0	NA	NA	NA	1
ENSG00000254542	0	NA	NA	0	NA	NA	NA	1
ENSG00000254545	0	NA	NA	0	NA	NA	NA	1
ENSG00000254548	0	NA	NA	0	NA	NA	NA	1
ENSG00000254552	0	NA	NA	0	NA	NA	NA	1
ENSG00000254554	0	NA	NA	0	NA	NA	NA	1
ENSG00000254556	0	NA	NA	0	NA	NA	NA	1
ENSG00000254557	0	NA	NA	0	NA	NA	NA	1
ENSG00000254559	0	NA	NA	0	NA	NA	NA	1
ENSG00000254568	0	NA	NA	0	NA	NA	NA	1
ENSG00000254571	0	NA	NA	0	NA	NA	NA	1
ENSG00000254575	0	NA	NA	0	NA	NA	NA	1
ENSG00000254577	0	NA	NA	0	NA	NA	NA	1
ENSG00000254578	0	NA	NA	0	NA	NA	NA	1
ENSG00000254584	0	NA	NA	0	NA	NA	NA	1
ENSG00000254586	0	NA	NA	0	NA	NA	NA	1
ENSG00000254587	0	NA	NA	0	NA	NA	NA	1
ENSG00000254588	0	NA	NA	0	NA	NA	NA	1
ENSG00000254594	0	NA	NA	0	NA	NA	NA	1
ENSG00000254602	0	NA	NA	0	NA	NA	NA	1
ENSG00000254605	0	NA	NA	0	NA	NA	NA	1
ENSG00000254619	0	NA	NA	0	NA	NA	NA	1
ENSG00000254620	0	NA	NA	0	NA	NA	NA	1
ENSG00000254622	0	NA	NA	0	NA	NA	NA	1
ENSG00000254627	0	NA	NA	0	NA	NA	NA	1
ENSG00000254632	0	NA	NA	0	NA	NA	NA	1
ENSG00000254638	0	NA	NA	0	NA	NA	NA	1
ENSG00000254641	0	NA	NA	0	NA	NA	NA	1
ENSG00000254648	0	NA	NA	0	NA	NA	NA	1
ENSG00000254649	0	NA	NA	0	NA	NA	NA	1
ENSG00000254662	0	NA	NA	0	NA	NA	NA	1
ENSG00000254664	0	NA	NA	0	NA	NA	NA	1
ENSG00000254665	0	NA	NA	0	NA	NA	NA	1
ENSG00000254670	0	NA	NA	0	NA	NA	NA	1
ENSG00000254675	0	NA	NA	0	NA	NA	NA	1
ENSG00000254682	0	NA	NA	0	NA	NA	NA	1
ENSG00000254687	0	NA	NA	0	NA	NA	NA	1
ENSG00000254689	0	NA	NA	0	NA	NA	NA	1
ENSG00000254691	0	NA	NA	0	NA	NA	NA	1
ENSG00000254694	0	NA	NA	0	NA	NA	NA	1
ENSG00000254705	0	NA	NA	0	NA	NA	NA	1
ENSG00000254710	0	NA	NA	0	NA	NA	NA	1
ENSG00000254731	0	NA	NA	0	NA	NA	NA	1
ENSG00000254733	0	NA	NA	0	NA	NA	NA	1
ENSG00000254753	0	NA	NA	0	NA	NA	NA	1
ENSG00000254756	0	NA	NA	0	NA	NA	NA	1
ENSG00000254762	0	NA	NA	0	NA	NA	NA	1
ENSG00000254768	0	NA	NA	0	NA	NA	NA	1
ENSG00000254787	0	NA	NA	0	NA	NA	NA	1
ENSG00000254790	0	NA	NA	0	NA	NA	NA	1
ENSG00000254812	0	NA	NA	0	NA	NA	NA	1
ENSG00000254814	0	NA	NA	0	NA	NA	NA	1
ENSG00000254819	0	NA	NA	0	NA	NA	NA	1
ENSG00000254821	0	NA	NA	0	NA	NA	NA	1
ENSG00000254823	0	NA	NA	0	NA	NA	NA	1
ENSG00000254827	0	NA	NA	0	NA	NA	NA	1
ENSG00000254829	0	NA	NA	0	NA	NA	NA	1
ENSG00000254833	0	NA	NA	0	NA	NA	NA	1
ENSG00000254835	0	NA	NA	0	NA	NA	NA	1
ENSG00000254836	0	NA	NA	0	NA	NA	NA	1
ENSG00000254837	0	NA	NA	0	NA	NA	NA	1
ENSG00000254839	0	NA	NA	0	NA	NA	NA	1
ENSG00000254842	0	NA	NA	0	NA	NA	NA	1
ENSG00000254846	0	NA	NA	0	NA	NA	NA	1
ENSG00000254855	0	NA	NA	0	NA	NA	NA	1
ENSG00000254861	0	NA	NA	0	NA	NA	NA	1
ENSG00000254865	0	NA	NA	0	NA	NA	NA	1
ENSG00000254873	0	NA	NA	0	NA	NA	NA	1
ENSG00000254874	0	NA	NA	0	NA	NA	NA	1
ENSG00000254878	0	NA	NA	0	NA	NA	NA	1
ENSG00000254879	0	NA	NA	0	NA	NA	NA	1
ENSG00000254880	0	NA	NA	0	NA	NA	NA	1
ENSG00000254887	0	NA	NA	0	NA	NA	NA	1
ENSG00000254894	0	NA	NA	0	NA	NA	NA	1
ENSG00000254898	0	NA	NA	0	NA	NA	NA	1
ENSG00000254900	0	NA	NA	0	NA	NA	NA	1
ENSG00000254905	0	NA	NA	0	NA	NA	NA	1
ENSG00000254906	0	NA	NA	0	NA	NA	NA	1
ENSG00000254907	0	NA	NA	0	NA	NA	NA	1
ENSG00000254911	0	NA	NA	0	NA	NA	NA	1
ENSG00000254913	0	NA	NA	0	NA	NA	NA	1
ENSG00000254932	0	NA	NA	0	NA	NA	NA	1
ENSG00000254936	0	NA	NA	0	NA	NA	NA	1
ENSG00000254938	0	NA	NA	0	NA	NA	NA	1
ENSG00000254963	0	NA	NA	0	NA	NA	NA	1
ENSG00000254964	0	NA	NA	0	NA	NA	NA	1
ENSG00000254966	0	NA	NA	0	NA	NA	NA	1
ENSG00000254973	0	NA	NA	0	NA	NA	NA	1
ENSG00000254980	0	NA	NA	0	NA	NA	NA	1
ENSG00000254983	0	NA	NA	0	NA	NA	NA	1
ENSG00000254985	0	NA	NA	0	NA	NA	NA	1
ENSG00000254987	0	NA	NA	0	NA	NA	NA	1
ENSG00000254988	0	NA	NA	0	NA	NA	NA	1
ENSG00000254991	0	NA	NA	0	NA	NA	NA	1
ENSG00000255005	0	NA	NA	0	NA	NA	NA	1
ENSG00000255020	0	NA	NA	0	NA	NA	NA	1
ENSG00000255027	0	NA	NA	0	NA	NA	NA	1
ENSG00000255031	0	NA	NA	0	NA	NA	NA	1
ENSG00000255036	0	NA	NA	0	NA	NA	NA	1
ENSG00000255038	0	NA	NA	0	NA	NA	NA	1
ENSG00000255043	0	NA	NA	0	NA	NA	NA	1
ENSG00000255045	0	NA	NA	0	NA	NA	NA	1
ENSG00000255046	0	NA	NA	0	NA	NA	NA	1
ENSG00000255050	0	NA	NA	0	NA	NA	NA	1
ENSG00000255062	0	NA	NA	0	NA	NA	NA	1
ENSG00000255081	0	NA	NA	0	NA	NA	NA	1
ENSG00000255084	0	NA	NA	0	NA	NA	NA	1
ENSG00000255087	0	NA	NA	0	NA	NA	NA	1
ENSG00000255100	0	NA	NA	0	NA	NA	NA	1
ENSG00000255114	0	NA	NA	0	NA	NA	NA	1
ENSG00000255120	0	NA	NA	0	NA	NA	NA	1
ENSG00000255130	0	NA	NA	0	NA	NA	NA	1
ENSG00000255135	0	NA	NA	0	NA	NA	NA	1
ENSG00000255136	0	NA	NA	0	NA	NA	NA	1
ENSG00000255139	0	NA	NA	0	NA	NA	NA	1
ENSG00000255145	0	NA	NA	0	NA	NA	NA	1
ENSG00000255146	0	NA	NA	0	NA	NA	NA	1
ENSG00000255148	0	NA	NA	0	NA	NA	NA	1
ENSG00000255160	0	NA	NA	0	NA	NA	NA	1
ENSG00000255167	0	NA	NA	0	NA	NA	NA	1
ENSG00000255169	0	NA	NA	0	NA	NA	NA	1
ENSG00000255173	0	NA	NA	0	NA	NA	NA	1
ENSG00000255176	0	NA	NA	0	NA	NA	NA	1
ENSG00000255179	0	NA	NA	0	NA	NA	NA	1
ENSG00000255187	0	NA	NA	0	NA	NA	NA	1
ENSG00000255191	0	NA	NA	0	NA	NA	NA	1
ENSG00000255193	0	NA	NA	0	NA	NA	NA	1
ENSG00000255198	0	NA	NA	0	NA	NA	NA	1
ENSG00000255201	0	NA	NA	0	NA	NA	NA	1
ENSG00000255206	0	NA	NA	0	NA	NA	NA	1
ENSG00000255224	0	NA	NA	0	NA	NA	NA	1
ENSG00000255233	0	NA	NA	0	NA	NA	NA	1
ENSG00000255236	0	NA	NA	0	NA	NA	NA	1
ENSG00000255237	0	NA	NA	0	NA	NA	NA	1
ENSG00000255240	0	NA	NA	0	NA	NA	NA	1
ENSG00000255244	0	NA	NA	0	NA	NA	NA	1
ENSG00000255250	0	NA	NA	0	NA	NA	NA	1
ENSG00000255252	0	NA	NA	0	NA	NA	NA	1
ENSG00000255260	0	NA	NA	0	NA	NA	NA	1
ENSG00000255270	0	NA	NA	0	NA	NA	NA	1
ENSG00000255271	0	NA	NA	0	NA	NA	NA	1
ENSG00000255272	0	NA	NA	0	NA	NA	NA	1
ENSG00000255276	0	NA	NA	0	NA	NA	NA	1
ENSG00000255299	0	NA	NA	0	NA	NA	NA	1
ENSG00000255306	0	NA	NA	0	NA	NA	NA	1
ENSG00000255308	0	NA	NA	0	NA	NA	NA	1
ENSG00000255310	0	NA	NA	0	NA	NA	NA	1
ENSG00000255313	0	NA	NA	0	NA	NA	NA	1
ENSG00000255320	0	NA	NA	0	NA	NA	NA	1
ENSG00000255321	0	NA	NA	0	NA	NA	NA	1
ENSG00000255326	0	NA	NA	0	NA	NA	NA	1
ENSG00000255328	0	NA	NA	0	NA	NA	NA	1
ENSG00000255332	0	NA	NA	0	NA	NA	NA	1
ENSG00000255334	0	NA	NA	0	NA	NA	NA	1
ENSG00000255335	0	NA	NA	0	NA	NA	NA	1
ENSG00000255340	0	NA	NA	0	NA	NA	NA	1
ENSG00000255343	0	NA	NA	0	NA	NA	NA	1
ENSG00000255348	0	NA	NA	0	NA	NA	NA	1
ENSG00000255351	0	NA	NA	0	NA	NA	NA	1
ENSG00000255355	0	NA	NA	0	NA	NA	NA	1
ENSG00000255362	0	NA	NA	0	NA	NA	NA	1
ENSG00000255372	0	NA	NA	0	NA	NA	NA	1
ENSG00000255375	0	NA	NA	0	NA	NA	NA	1
ENSG00000255384	0	NA	NA	0	NA	NA	NA	1
ENSG00000255389	0	NA	NA	0	NA	NA	NA	1
ENSG00000255390	0	NA	NA	0	NA	NA	NA	1
ENSG00000255395	0	NA	NA	0	NA	NA	NA	1
ENSG00000255400	0	NA	NA	0	NA	NA	NA	1
ENSG00000255404	0	NA	NA	0	NA	NA	NA	1
ENSG00000255406	0	NA	NA	0	NA	NA	NA	1
ENSG00000255409	0	NA	NA	0	NA	NA	NA	1
ENSG00000255410	0	NA	NA	0	NA	NA	NA	1
ENSG00000255418	0	NA	NA	0	NA	NA	NA	1
ENSG00000255421	0	NA	NA	0	NA	NA	NA	1
ENSG00000255427	0	NA	NA	0	NA	NA	NA	1
ENSG00000255428	0	NA	NA	0	NA	NA	NA	1
ENSG00000255435	0	NA	NA	0	NA	NA	NA	1
ENSG00000255448	0	NA	NA	0	NA	NA	NA	1
ENSG00000255449	0	NA	NA	0	NA	NA	NA	1
ENSG00000255451	0	NA	NA	0	NA	NA	NA	1
