lncRNAid_Homo_sapiens	isTable_1_Mus_musculus	orthology_type_synteny_Mus_musculus	lncRNA_synteny_id_Mus_musculus	isTable_2_Mus_musculus	orthology_type_configuration_Mus_musculus	configuration_type_configuration_Mus_musculus	lncRNA_configuration_id_Mus_musculus	isTable_3_Mus_musculus
ENSG00000224301	1	many_to_many_sameNumber	ENSMUSG00000112314;ENSMUSG00000112848	1	one_to_one	lincDivg	ENSMUSG00000112314	1
ENSG00000289487	1	many_to_many_sameNumber	ENSMUSG00000112314;ENSMUSG00000112848	0	NA	NA	NA	1
ENSG00000258114	1	one_to_one	ENSMUSG00000110210	1	one_to_one	lincDivg	ENSMUSG00000110210	1
ENSG00000229847	1	one_to_one	ENSMUSG00000087095	1	one_to_one	lncgDivg	ENSMUSG00000087095	1
ENSG00000227128	1	many_to_one	ENSMUSG00000102057	0	NA	NA	NA	1
ENSG00000225208	1	many_to_one	ENSMUSG00000102057	1	one_to_one	lincSS.up	ENSMUSG00000102057	1
ENSG00000289441	1	many_to_one	ENSMUSG00000102057	0	NA	NA	NA	1
ENSG00000230967	1	many_to_many_sameNumber	ENSMUSG00000114673;ENSMUSG00000100417	1	one_to_one	lincDivg	ENSMUSG00000100417	1
ENSG00000229649	1	many_to_many_sameNumber	ENSMUSG00000114673;ENSMUSG00000100417	0	NA	NA	NA	1
ENSG00000286344	1	many_to_one	ENSMUSG00000109014	0	NA	NA	NA	1
ENSG00000234542	1	many_to_one	ENSMUSG00000109014	0	NA	NA	NA	1
ENSG00000230131	1	many_to_one	ENSMUSG00000109014	0	NA	NA	NA	1
ENSG00000225424	1	many_to_many_DifferentNumber	ENSMUSG00000109831;ENSMUSG00000109898;ENSMUSG00000109981;ENSMUSG00000110027	0	NA	NA	NA	1
ENSG00000224190	1	many_to_many_DifferentNumber	ENSMUSG00000109831;ENSMUSG00000109898;ENSMUSG00000109981;ENSMUSG00000110027	0	NA	NA	NA	1
ENSG00000280953	1	many_to_many_DifferentNumber	ENSMUSG00000109831;ENSMUSG00000109898;ENSMUSG00000109981;ENSMUSG00000110027	1	one_to_one	lincDivg	ENSMUSG00000109831	1
ENSG00000232985	1	many_to_many_DifferentNumber	ENSMUSG00000110078;ENSMUSG00000110396;ENSMUSG00000109633;ENSMUSG00000110101	0	NA	NA	NA	1
ENSG00000285615	1	many_to_many_DifferentNumber	ENSMUSG00000110078;ENSMUSG00000110396;ENSMUSG00000109633;ENSMUSG00000110101	0	NA	NA	NA	1
ENSG00000287361	1	many_to_many_DifferentNumber	ENSMUSG00000110078;ENSMUSG00000110396;ENSMUSG00000109633;ENSMUSG00000110101	0	NA	NA	NA	1
ENSG00000234640	1	many_to_many_DifferentNumber	ENSMUSG00000110078;ENSMUSG00000110396;ENSMUSG00000109633;ENSMUSG00000110101	0	NA	NA	NA	1
ENSG00000289087	1	many_to_many_DifferentNumber	ENSMUSG00000110078;ENSMUSG00000110396;ENSMUSG00000109633;ENSMUSG00000110101	0	NA	NA	NA	1
ENSG00000289400	1	many_to_many_DifferentNumber	ENSMUSG00000110078;ENSMUSG00000110396;ENSMUSG00000109633;ENSMUSG00000110101	0	NA	NA	NA	1
ENSG00000227695	1	one_to_one	ENSMUSG00000118000	1	one_to_one	lncgDivg	ENSMUSG00000118000	1
ENSG00000227165	1	one_to_one	ENSMUSG00000108713	0	NA	NA	NA	1
ENSG00000287427	1	many_to_one	ENSMUSG00000097471	1	many_to_one	lncgDivg	ENSMUSG00000097471	0
ENSG00000232259	1	many_to_one	ENSMUSG00000097471	1	many_to_one	lncgDivg	ENSMUSG00000097471	0
ENSG00000231138	1	one_to_one	ENSMUSG00000086814	1	one_to_one	lncgDivg	ENSMUSG00000086814	1
ENSG00000271434	1	one_to_one	ENSMUSG00000087657	1	one_to_one	lncgDivg	ENSMUSG00000087657	0
ENSG00000227143	1	one_to_many	ENSMUSG00000108580;ENSMUSG00000108481;ENSMUSG00000108576;ENSMUSG00000108504	0	NA	NA	NA	1
ENSG00000228021	1	one_to_many	ENSMUSG00000110026;ENSMUSG00000109917	1	one_to_one	lncgDivg	ENSMUSG00000110026	0
ENSG00000280561	1	many_to_one	ENSMUSG00000101546	0	NA	NA	NA	1
ENSG00000234134	1	many_to_one	ENSMUSG00000101546	0	NA	NA	NA	0
ENSG00000224023	1	many_to_one	ENSMUSG00000101546	0	NA	NA	NA	0
ENSG00000237675	1	many_to_one	ENSMUSG00000109816	0	NA	NA	NA	1
ENSG00000273599	1	many_to_one	ENSMUSG00000109816	1	many_to_one	lncgDivg	ENSMUSG00000109816	1
ENSG00000282787	1	many_to_one	ENSMUSG00000109816	1	many_to_one	lncgDivg	ENSMUSG00000109816	1
ENSG00000234952	1	many_to_many_DifferentNumber	ENSMUSG00000100119;ENSMUSG00000118031;ENSMUSG00000118190	0	NA	NA	NA	1
ENSG00000288172	1	many_to_many_DifferentNumber	ENSMUSG00000100119;ENSMUSG00000118031;ENSMUSG00000118190	1	one_to_one	lincSS.dw	ENSMUSG00000100119	1
ENSG00000263041	1	many_to_one	ENSMUSG00000090965	0	NA	NA	NA	1
ENSG00000235198	1	many_to_one	ENSMUSG00000090965	0	NA	NA	NA	1
ENSG00000231104	1	many_to_many_DifferentNumber	ENSMUSG00000091378;ENSMUSG00000053117	1	many_to_one	lncgDivg	ENSMUSG00000091378	1
ENSG00000177640	1	many_to_many_DifferentNumber	ENSMUSG00000091378;ENSMUSG00000053117	1	many_to_one	lncgDivg	ENSMUSG00000091378	1
ENSG00000238276	1	many_to_many_DifferentNumber	ENSMUSG00000091378;ENSMUSG00000053117	1	one_to_one	lincConv	ENSMUSG00000053117	1
ENSG00000285582	1	one_to_one	ENSMUSG00000117871	1	one_to_one	lncgDivg	ENSMUSG00000117871	1
ENSG00000285529	1	many_to_one	ENSMUSG00000110090	0	NA	NA	NA	0
ENSG00000236303	1	many_to_one	ENSMUSG00000110090	0	NA	NA	NA	0
ENSG00000226425	1	one_to_one	ENSMUSG00000120139	0	NA	NA	NA	1
ENSG00000232139	1	one_to_one	ENSMUSG00000099678	0	NA	NA	NA	1
ENSG00000234311	1	many_to_one	ENSMUSG00000110115	1	one_to_one	lincConv	ENSMUSG00000110115	1
ENSG00000226900	1	many_to_one	ENSMUSG00000110115	0	NA	NA	NA	1
ENSG00000229081	1	many_to_one	ENSMUSG00000110115	0	NA	NA	NA	1
ENSG00000272592	1	many_to_one	ENSMUSG00000112275	1	one_to_one	lncgDivg	ENSMUSG00000112793	1
ENSG00000233643	1	many_to_one	ENSMUSG00000112275	0	NA	NA	NA	1
ENSG00000289834	1	many_to_one	ENSMUSG00000112275	0	NA	NA	NA	1
ENSG00000225519	1	many_to_many_DifferentNumber	ENSMUSG00000117998;ENSMUSG00000118032;ENSMUSG00000120701	1	many_to_one	lincDivg	ENSMUSG00000117998	1
ENSG00000224851	1	many_to_many_DifferentNumber	ENSMUSG00000117998;ENSMUSG00000118032;ENSMUSG00000120701	0	NA	NA	NA	1
ENSG00000289512	1	many_to_many_DifferentNumber	ENSMUSG00000117998;ENSMUSG00000118032;ENSMUSG00000120701	1	many_to_one	lincDivg	ENSMUSG00000117998	1
ENSG00000286981	1	many_to_many_DifferentNumber	ENSMUSG00000117998;ENSMUSG00000118032;ENSMUSG00000120701	0	NA	NA	NA	1
ENSG00000273124	1	one_to_many	ENSMUSG00000114859;ENSMUSG00000117990	0	NA	NA	NA	1
ENSG00000234756	1	one_to_one	ENSMUSG00000112899	1	one_to_one	lincDivg	ENSMUSG00000112899	1
ENSG00000285551	1	one_to_many	ENSMUSG00000112141;ENSMUSG00000112619	0	NA	NA	NA	1
ENSG00000238280	1	one_to_many	ENSMUSG00000112558;ENSMUSG00000116971;ENSMUSG00000112097	0	NA	NA	NA	1
ENSG00000275327	1	many_to_many_DifferentNumber	ENSMUSG00000109847;ENSMUSG00000109722	1	many_to_many	lncgDivg	ENSMUSG00000109722;ENSMUSG00000109847	0
ENSG00000275005	1	many_to_many_DifferentNumber	ENSMUSG00000109847;ENSMUSG00000109722	1	many_to_many	lncgDivg	ENSMUSG00000109722;ENSMUSG00000109847	0
ENSG00000287997	1	many_to_many_DifferentNumber	ENSMUSG00000109847;ENSMUSG00000109722	1	many_to_many	lncgDivg	ENSMUSG00000109722;ENSMUSG00000109847	0
ENSG00000256462	1	many_to_one	ENSMUSG00000113759	0	NA	NA	NA	1
ENSG00000287566	1	many_to_one	ENSMUSG00000113759	1	many_to_one	lincConv	ENSMUSG00000113759	1
ENSG00000287235	1	many_to_one	ENSMUSG00000113759	1	many_to_one	lincConv	ENSMUSG00000113759	1
ENSG00000242147	1	many_to_one	ENSMUSG00000113759	0	NA	NA	NA	1
ENSG00000280660	1	one_to_one	ENSMUSG00000120254	0	NA	NA	NA	1
ENSG00000280485	1	one_to_one	ENSMUSG00000105709	0	NA	NA	NA	1
ENSG00000232913	1	many_to_one	ENSMUSG00000101079	1	many_to_one	lncgDivg	ENSMUSG00000101079	1
ENSG00000228553	1	many_to_one	ENSMUSG00000101079	1	many_to_one	lncgDivg	ENSMUSG00000101079	1
ENSG00000268894	1	many_to_one	ENSMUSG00000101079	1	many_to_one	lncgDivg	ENSMUSG00000101079	1
ENSG00000273450	1	many_to_one	ENSMUSG00000101079	1	many_to_one	lncgDivg	ENSMUSG00000101079	1
ENSG00000236467	1	many_to_many_DifferentNumber	ENSMUSG00000100100;ENSMUSG00000114953;ENSMUSG00000118519	1	many_to_many	lncgDivg	ENSMUSG00000100100;ENSMUSG00000114953	0
ENSG00000225497	1	many_to_many_DifferentNumber	ENSMUSG00000100100;ENSMUSG00000114953;ENSMUSG00000118519	1	many_to_many	lncgDivg	ENSMUSG00000100100;ENSMUSG00000114953	0
ENSG00000224500	1	many_to_many_DifferentNumber	ENSMUSG00000100100;ENSMUSG00000114953;ENSMUSG00000118519	1	many_to_many	lncgDivg	ENSMUSG00000100100;ENSMUSG00000114953	0
ENSG00000225652	1	many_to_many_DifferentNumber	ENSMUSG00000100100;ENSMUSG00000114953;ENSMUSG00000118519	1	many_to_many	lncgDivg	ENSMUSG00000100100;ENSMUSG00000114953	0
ENSG00000228748	1	many_to_many_DifferentNumber	ENSMUSG00000100100;ENSMUSG00000114953;ENSMUSG00000118519	1	one_to_one	lncgConv	ENSMUSG00000118519	0
ENSG00000259994	1	one_to_many	ENSMUSG00000117521;ENSMUSG00000117579	1	one_to_one	lncgSS.dw	ENSMUSG00000117579	1
ENSG00000285824	1	one_to_one	ENSMUSG00000097641	1	one_to_one	lncgDivg	ENSMUSG00000097641	1
ENSG00000289874	1	one_to_many	ENSMUSG00000120299;ENSMUSG00000117401;ENSMUSG00000117594	1	one_to_many	lncgDivg	ENSMUSG00000120299;ENSMUSG00000117401	0
ENSG00000228417	1	one_to_one	ENSMUSG00000118369	1	one_to_one	lncgDivg	ENSMUSG00000118369	0
ENSG00000273143	1	one_to_many	ENSMUSG00000097636;ENSMUSG00000118210	1	one_to_one	lncgDivg	ENSMUSG00000118210	0
ENSG00000268584	1	many_to_one	ENSMUSG00000099966	1	one_to_one	lncgDivg	ENSMUSG00000099966	1
ENSG00000272791	1	many_to_one	ENSMUSG00000099966	0	NA	NA	NA	1
ENSG00000224195	1	many_to_one	ENSMUSG00000114241	1	many_to_one	lncgDivg	ENSMUSG00000114241	1
ENSG00000229990	1	many_to_one	ENSMUSG00000114241	1	many_to_one	lncgDivg	ENSMUSG00000114241	1
ENSG00000231748	1	one_to_one	ENSMUSG00000085347	0	NA	NA	NA	1
ENSG00000223834	1	one_to_one	ENSMUSG00000117508	0	NA	NA	NA	0
ENSG00000224250	1	many_to_many_sameNumber	ENSMUSG00000109016;ENSMUSG00000121219	0	NA	NA	NA	1
ENSG00000276742	1	many_to_many_sameNumber	ENSMUSG00000109016;ENSMUSG00000121219	0	NA	NA	NA	0
ENSG00000285715	1	many_to_one	ENSMUSG00000050189	0	NA	NA	NA	1
ENSG00000285973	1	many_to_one	ENSMUSG00000050189	0	NA	NA	NA	1
ENSG00000234173	1	many_to_many_DifferentNumber	ENSMUSG00000112168;ENSMUSG00000111994	1	many_to_one	lncgDivg	ENSMUSG00000085456	1
ENSG00000223800	1	many_to_many_DifferentNumber	ENSMUSG00000112168;ENSMUSG00000111994	1	many_to_one	lncgDivg	ENSMUSG00000085456	1
ENSG00000228048	1	many_to_many_DifferentNumber	ENSMUSG00000112168;ENSMUSG00000111994	1	many_to_one	lncgDivg	ENSMUSG00000085456	1
ENSG00000260589	1	one_to_one	ENSMUSG00000086657	1	many_to_one	lncgDivg	ENSMUSG00000086657	0
ENSG00000229869	1	one_to_one	ENSMUSG00000113543	0	NA	NA	NA	0
ENSG00000227896	1	one_to_many	ENSMUSG00000115451;ENSMUSG00000120050;ENSMUSG00000115007	1	one_to_one	lncgDivg	ENSMUSG00000115007	1
ENSG00000237761	1	one_to_one	ENSMUSG00000117690	1	one_to_one	lincSS.up	ENSMUSG00000117690	1
ENSG00000225913	1	one_to_one	ENSMUSG00000118168	0	NA	NA	NA	0
ENSG00000272572	1	one_to_many	ENSMUSG00000092469;ENSMUSG00000092369	0	NA	NA	NA	0
ENSG00000273162	1	one_to_one	ENSMUSG00000120787	1	many_to_one	lncgDivg	ENSMUSG00000120787	1
ENSG00000273474	1	many_to_many_DifferentNumber	ENSMUSG00000085205;ENSMUSG00000086445	1	many_to_many	lncgDivg	ENSMUSG00000087355;ENSMUSG00000086018;ENSMUSG00000086874;ENSMUSG00000084859	1
ENSG00000225112	1	many_to_many_DifferentNumber	ENSMUSG00000085205;ENSMUSG00000086445	1	many_to_many	lncgDivg	ENSMUSG00000087355;ENSMUSG00000086018;ENSMUSG00000086874;ENSMUSG00000084859	1
ENSG00000234091	1	many_to_many_DifferentNumber	ENSMUSG00000085205;ENSMUSG00000086445	1	many_to_many	lncgDivg	ENSMUSG00000087355;ENSMUSG00000086018;ENSMUSG00000086874;ENSMUSG00000084859	1
ENSG00000229751	1	many_to_many_DifferentNumber	ENSMUSG00000085205;ENSMUSG00000086445	1	many_to_many	lncgDivg	ENSMUSG00000087355;ENSMUSG00000086018;ENSMUSG00000086874;ENSMUSG00000084859	1
ENSG00000235410	1	many_to_many_DifferentNumber	ENSMUSG00000085205;ENSMUSG00000086445	1	many_to_many	lncgDivg	ENSMUSG00000087355;ENSMUSG00000086018;ENSMUSG00000086874;ENSMUSG00000084859	1
ENSG00000285671	1	many_to_many_DifferentNumber	ENSMUSG00000085205;ENSMUSG00000086445	1	many_to_many	lncgDivg	ENSMUSG00000087355;ENSMUSG00000086018;ENSMUSG00000086874;ENSMUSG00000084859	1
ENSG00000234944	1	one_to_many	ENSMUSG00000107637;ENSMUSG00000107933	1	one_to_one	lincSS.dw	ENSMUSG00000107933	1
ENSG00000229630	1	one_to_one	ENSMUSG00000107791	1	one_to_one	lincDivg	ENSMUSG00000107791	1
ENSG00000289892	1	many_to_one	ENSMUSG00000085257	0	NA	NA	NA	0
ENSG00000281186	1	many_to_one	ENSMUSG00000085257	0	NA	NA	NA	0
ENSG00000287277	1	many_to_one	ENSMUSG00000085257	0	NA	NA	NA	0
ENSG00000285737	1	one_to_one	ENSMUSG00000117461	0	NA	NA	NA	1
ENSG00000287009	1	one_to_one	ENSMUSG00000120438	1	one_to_one	lncgDivg	ENSMUSG00000120438	0
ENSG00000287419	1	one_to_many	ENSMUSG00000118127;ENSMUSG00000117659	1	many_to_many_strict	lncgDivg	ENSMUSG00000118127;ENSMUSG00000117659	1
ENSG00000277959	1	many_to_one	ENSMUSG00000109881	1	many_to_one	lncgDivg	ENSMUSG00000109881	1
ENSG00000273521	1	many_to_one	ENSMUSG00000109881	1	many_to_one	lncgDivg	ENSMUSG00000109881	1
ENSG00000235010	1	one_to_one	ENSMUSG00000109855	0	NA	NA	NA	1
ENSG00000203497	1	one_to_one	ENSMUSG00000089679	0	NA	NA	NA	0
ENSG00000230534	1	one_to_one	ENSMUSG00000097746	0	NA	NA	NA	0
ENSG00000231496	1	one_to_one	ENSMUSG00000085716	0	NA	NA	NA	0
ENSG00000229240	1	many_to_one	ENSMUSG00000086109	1	many_to_one	lncgDivg	ENSMUSG00000087079	0
ENSG00000228027	1	many_to_one	ENSMUSG00000086109	1	many_to_one	lncgDivg	ENSMUSG00000087079	0
ENSG00000229206	1	many_to_one	ENSMUSG00000086109	1	many_to_one	lncgDivg	ENSMUSG00000087079	0
ENSG00000237986	1	many_to_one	ENSMUSG00000086109	1	many_to_one	lncgDivg	ENSMUSG00000087079	0
ENSG00000230322	1	many_to_one	ENSMUSG00000086109	1	many_to_one	lncgDivg	ENSMUSG00000087079	0
ENSG00000181800	1	many_to_one	ENSMUSG00000086109	1	many_to_one	lncgDivg	ENSMUSG00000087079	0
ENSG00000285540	1	one_to_one	ENSMUSG00000117696	0	NA	NA	NA	1
ENSG00000227244	1	many_to_many_DifferentNumber	ENSMUSG00000112333;ENSMUSG00000112331;ENSMUSG00000112083;ENSMUSG00000111941	1	many_to_many_strict	lncgDivg	ENSMUSG00000111941;ENSMUSG00000090622	1
ENSG00000289989	1	many_to_many_DifferentNumber	ENSMUSG00000112333;ENSMUSG00000112331;ENSMUSG00000112083;ENSMUSG00000111941	1	many_to_many_strict	lncgDivg	ENSMUSG00000111941;ENSMUSG00000090622	1
ENSG00000289350	1	one_to_one	ENSMUSG00000120964	0	NA	NA	NA	1
ENSG00000289528	1	many_to_one	ENSMUSG00000121261	1	many_to_one	lncgSS.dw	ENSMUSG00000121261	1
ENSG00000286881	1	many_to_one	ENSMUSG00000121261	1	many_to_one	lncgSS.dw	ENSMUSG00000121261	0
ENSG00000287857	1	one_to_one	ENSMUSG00000117890	0	NA	NA	NA	1
ENSG00000286951	1	many_to_many_DifferentNumber	ENSMUSG00000091457;ENSMUSG00000085477;ENSMUSG00000086418	1	one_to_many	lncgDivg	ENSMUSG00000091457;ENSMUSG00000086418;ENSMUSG00000085477	1
ENSG00000289188	1	many_to_many_DifferentNumber	ENSMUSG00000091457;ENSMUSG00000085477;ENSMUSG00000086418	0	NA	NA	NA	0
ENSG00000228778	1	many_to_one	ENSMUSG00000118221	0	NA	NA	NA	1
ENSG00000224934	1	many_to_one	ENSMUSG00000118221	1	one_to_one	lncgDivg	ENSMUSG00000118221	1
ENSG00000257582	1	one_to_many	ENSMUSG00000117991;ENSMUSG00000092250	1	one_to_one	lncgDivg	ENSMUSG00000092250	1
ENSG00000282772	1	one_to_one	ENSMUSG00000120748	0	NA	NA	NA	1
ENSG00000259267	1	many_to_many_DifferentNumber	ENSMUSG00000037247;ENSMUSG00000093489;ENSMUSG00000093573	0	NA	NA	NA	1
ENSG00000285300	1	many_to_many_DifferentNumber	ENSMUSG00000037247;ENSMUSG00000093489;ENSMUSG00000093573	0	NA	NA	NA	1
ENSG00000289739	1	one_to_many	ENSMUSG00000093568;ENSMUSG00000098055	0	NA	NA	NA	1
ENSG00000204049	1	many_to_one	ENSMUSG00000121465	0	NA	NA	NA	1
ENSG00000233871	1	many_to_one	ENSMUSG00000121465	0	NA	NA	NA	1
ENSG00000289386	1	many_to_many_sameNumber	ENSMUSG00000097043;ENSMUSG00000120077	0	NA	NA	NA	1
ENSG00000288874	1	many_to_many_sameNumber	ENSMUSG00000097043;ENSMUSG00000120077	0	NA	NA	NA	1
ENSG00000237949	1	one_to_many	ENSMUSG00000112607;ENSMUSG00000112125;ENSMUSG00000112032	0	NA	NA	NA	1
ENSG00000289228	1	one_to_one	ENSMUSG00000114235	1	one_to_one	lncgConv	ENSMUSG00000087579	1
ENSG00000225936	1	one_to_one	ENSMUSG00000101630	1	many_to_one	lncgDivg	ENSMUSG00000101630	0
ENSG00000226051	1	one_to_one	ENSMUSG00000090564	0	NA	NA	NA	0
ENSG00000270087	1	one_to_one	ENSMUSG00000114352	0	NA	NA	NA	0
ENSG00000289954	1	one_to_one	ENSMUSG00000120152	1	one_to_one	lncgSS.up	ENSMUSG00000120152	0
ENSG00000236208	1	one_to_one	ENSMUSG00000101086	1	one_to_one	lncgDivg	ENSMUSG00000101086	1
ENSG00000204832	1	one_to_one	ENSMUSG00000104354	1	one_to_one	lncgDivg	ENSMUSG00000104354	1
ENSG00000233387	1	one_to_one	ENSMUSG00000121092	0	NA	NA	NA	1
ENSG00000261076	1	one_to_many	ENSMUSG00000112813;ENSMUSG00000093732	0	NA	NA	NA	1
ENSG00000228701	1	one_to_one	ENSMUSG00000120860	0	NA	NA	NA	0
ENSG00000235020	1	many_to_many_DifferentNumber	ENSMUSG00000104106;ENSMUSG00000087086	1	many_to_many_strict	lncgDivg	ENSMUSG00000087086;ENSMUSG00000104106	1
ENSG00000240291	1	many_to_many_DifferentNumber	ENSMUSG00000104106;ENSMUSG00000087086	0	NA	NA	NA	1
ENSG00000225527	1	many_to_many_DifferentNumber	ENSMUSG00000104106;ENSMUSG00000087086	1	many_to_many_strict	lncgDivg	ENSMUSG00000087086;ENSMUSG00000104106	1
ENSG00000289966	1	one_to_one	ENSMUSG00000108648	1	one_to_one	lncgDivg	ENSMUSG00000108648	0
ENSG00000249456	1	one_to_one	ENSMUSG00000109842	0	NA	NA	NA	1
ENSG00000289280	1	one_to_one	ENSMUSG00000097595	0	NA	NA	NA	1
ENSG00000226899	1	one_to_one	ENSMUSG00000085663	0	NA	NA	NA	1
ENSG00000272853	1	one_to_one	ENSMUSG00000085043	1	one_to_one	lncgDivg	ENSMUSG00000085043	1
ENSG00000287609	1	many_to_one	ENSMUSG00000050066	0	NA	NA	NA	0
ENSG00000235180	1	many_to_one	ENSMUSG00000050066	0	NA	NA	NA	0
ENSG00000228484	1	one_to_many	ENSMUSG00000117684;ENSMUSG00000117670	1	one_to_one	lncgDivg	ENSMUSG00000117684	0
ENSG00000236799	1	one_to_many	ENSMUSG00000118178;ENSMUSG00000117655	1	one_to_many	lincSS.dw	ENSMUSG00000118178;ENSMUSG00000117655	1
ENSG00000221817	1	one_to_one	ENSMUSG00000084925	1	one_to_one	lncgConv	ENSMUSG00000084925	1
ENSG00000256969	1	many_to_many_sameNumber	ENSMUSG00000107013;ENSMUSG00000107153;ENSMUSG00000120876	0	NA	NA	NA	1
ENSG00000289105	1	many_to_many_sameNumber	ENSMUSG00000107013;ENSMUSG00000107153;ENSMUSG00000120876	1	one_to_one	lincSS.up	ENSMUSG00000107013	1
ENSG00000256862	1	many_to_many_sameNumber	ENSMUSG00000107013;ENSMUSG00000107153;ENSMUSG00000120876	0	NA	NA	NA	1
ENSG00000255920	1	many_to_one	ENSMUSG00000097166	1	many_to_one	lncgDivg	ENSMUSG00000097166	1
ENSG00000288729	1	many_to_one	ENSMUSG00000097166	0	NA	NA	NA	1
ENSG00000285523	1	many_to_one	ENSMUSG00000107623	0	NA	NA	NA	0
ENSG00000255983	1	many_to_one	ENSMUSG00000107623	0	NA	NA	NA	0
ENSG00000256417	1	many_to_one	ENSMUSG00000107623	0	NA	NA	NA	0
ENSG00000256146	1	many_to_one	ENSMUSG00000107623	0	NA	NA	NA	0
ENSG00000256115	1	many_to_one	ENSMUSG00000101659	0	NA	NA	NA	0
ENSG00000256218	1	many_to_one	ENSMUSG00000101659	0	NA	NA	NA	0
ENSG00000256973	1	many_to_one	ENSMUSG00000108094	0	NA	NA	NA	1
ENSG00000257023	1	many_to_one	ENSMUSG00000108094	1	one_to_one	lncgDivg	ENSMUSG00000107802	1
ENSG00000257262	1	many_to_many_DifferentNumber	ENSMUSG00000108148;ENSMUSG00000107405	0	NA	NA	NA	1
ENSG00000286566	1	many_to_many_DifferentNumber	ENSMUSG00000108148;ENSMUSG00000107405	0	NA	NA	NA	1
ENSG00000257932	1	many_to_many_DifferentNumber	ENSMUSG00000108148;ENSMUSG00000107405	0	NA	NA	NA	0
ENSG00000257456	1	many_to_many_DifferentNumber	ENSMUSG00000108148;ENSMUSG00000107405	1	one_to_one	lncgDivg	ENSMUSG00000108148	1
ENSG00000257756	1	one_to_many	ENSMUSG00000070995;ENSMUSG00000084909	0	NA	NA	NA	1
ENSG00000256923	1	many_to_one	ENSMUSG00000072679	1	many_to_one	lincSS.dw	ENSMUSG00000072679	0
ENSG00000256995	1	many_to_one	ENSMUSG00000072679	1	many_to_one	lincSS.dw	ENSMUSG00000072679	0
ENSG00000256321	1	many_to_one	ENSMUSG00000072679	0	NA	NA	NA	0
ENSG00000115934	1	one_to_many	ENSMUSG00000107802;ENSMUSG00000084971;ENSMUSG00000086887	0	NA	NA	NA	0
ENSG00000257718	1	one_to_one	ENSMUSG00000116428	0	NA	NA	NA	1
ENSG00000256482	1	many_to_many_sameNumber	ENSMUSG00000097419;ENSMUSG00000086643	1	many_to_many_strict	lncgDivg	ENSMUSG00000097419;ENSMUSG00000086643	1
ENSG00000255921	1	many_to_many_sameNumber	ENSMUSG00000097419;ENSMUSG00000086643	1	many_to_many_strict	lncgDivg	ENSMUSG00000097419;ENSMUSG00000086643	1
ENSG00000234428	1	one_to_one	ENSMUSG00000120618	1	one_to_one	lncgDivg	ENSMUSG00000120618	1
ENSG00000250166	1	one_to_many	ENSMUSG00000108085;ENSMUSG00000107839	0	NA	NA	NA	1
ENSG00000256234	1	many_to_many_DifferentNumber	ENSMUSG00000085414;ENSMUSG00000108161	0	NA	NA	NA	1
ENSG00000255750	1	many_to_many_DifferentNumber	ENSMUSG00000085414;ENSMUSG00000108161	0	NA	NA	NA	1
ENSG00000256894	1	many_to_many_DifferentNumber	ENSMUSG00000085414;ENSMUSG00000108161	1	many_to_one	lncgDivg	ENSMUSG00000085414	1
ENSG00000286752	1	many_to_many_DifferentNumber	ENSMUSG00000085414;ENSMUSG00000108161	1	many_to_one	lncgDivg	ENSMUSG00000085414	1
ENSG00000278095	1	many_to_many_DifferentNumber	ENSMUSG00000085414;ENSMUSG00000108161	1	many_to_one	lncgDivg	ENSMUSG00000085414	1
ENSG00000257114	1	many_to_many_DifferentNumber	ENSMUSG00000116237;ENSMUSG00000116493;ENSMUSG00000121167	1	many_to_one	lincDivg	ENSMUSG00000121167	1
ENSG00000258331	1	many_to_many_DifferentNumber	ENSMUSG00000116237;ENSMUSG00000116493;ENSMUSG00000121167	0	NA	NA	NA	1
ENSG00000257849	1	many_to_many_DifferentNumber	ENSMUSG00000116237;ENSMUSG00000116493;ENSMUSG00000121167	0	NA	NA	NA	1
ENSG00000257164	1	many_to_many_DifferentNumber	ENSMUSG00000116237;ENSMUSG00000116493;ENSMUSG00000121167	1	many_to_one	lincDivg	ENSMUSG00000121167	1
ENSG00000257225	1	many_to_many_DifferentNumber	ENSMUSG00000116237;ENSMUSG00000116493;ENSMUSG00000121167	0	NA	NA	NA	1
ENSG00000257510	1	many_to_many_sameNumber	ENSMUSG00000116190;ENSMUSG00000116360;ENSMUSG00000115965	0	NA	NA	NA	1
ENSG00000258068	1	many_to_many_sameNumber	ENSMUSG00000116190;ENSMUSG00000116360;ENSMUSG00000115965	0	NA	NA	NA	1
ENSG00000257373	1	many_to_many_sameNumber	ENSMUSG00000116190;ENSMUSG00000116360;ENSMUSG00000115965	0	NA	NA	NA	1
ENSG00000274723	1	one_to_one	ENSMUSG00000120294	0	NA	NA	NA	0
ENSG00000286069	1	many_to_one	ENSMUSG00000116500	1	many_to_one	lincDivg	ENSMUSG00000116500	0
ENSG00000260030	1	many_to_one	ENSMUSG00000116500	1	many_to_one	lincDivg	ENSMUSG00000116500	0
ENSG00000257784	1	one_to_many	ENSMUSG00000116309;ENSMUSG00000109770	0	NA	NA	NA	1
ENSG00000257228	1	many_to_many_DifferentNumber	ENSMUSG00000115858;ENSMUSG00000116124	1	one_to_one	lncgDivg	ENSMUSG00000115858	1
ENSG00000257239	1	many_to_many_DifferentNumber	ENSMUSG00000115858;ENSMUSG00000116124	0	NA	NA	NA	1
