lncRNAid_Canis_lupus_familiaris	isTable_1_Homo_sapiens	orthology_type_synteny_Homo_sapiens	lncRNA_synteny_id_Homo_sapiens	isTable_2_Homo_sapiens	orthology_type_configuration_Homo_sapiens	configuration_type_configuration_Homo_sapiens	lncRNA_configuration_id_Homo_sapiens	isTable_3_Homo_sapiens
ENSCAFG00845027718	1	one_to_many	ENSG00000276693;ENSG00000256312	1	one_to_one	lincConv	ENSG00000256312	0
ENSCAFG00845028006	1	one_to_many	ENSG00000234884;ENSG00000233577;ENSG00000272942;ENSG00000279298;ENSG00000290796	1	one_to_many	lincConv	ENSG00000233577;ENSG00000279298	0
ENSCAFG00845029152	1	many_to_many_DifferentNumber	ENSG00000256151;ENSG00000256810;ENSG00000287792;ENSG00000275232;ENSG00000248703;ENSG00000256209;ENSG00000286462;ENSG00000256258;ENSG00000256424	1	one_to_many	lincDivg	ENSG00000256424;ENSG00000256258	0
ENSCAFG00845029175	1	many_to_many_DifferentNumber	ENSG00000256151;ENSG00000256810;ENSG00000287792;ENSG00000275232;ENSG00000248703;ENSG00000256209;ENSG00000286462;ENSG00000256258;ENSG00000256424	0	NA	NA	NA	0
ENSCAFG00845029191	1	many_to_many_DifferentNumber	ENSG00000256151;ENSG00000256810;ENSG00000287792;ENSG00000275232;ENSG00000248703;ENSG00000256209;ENSG00000286462;ENSG00000256258;ENSG00000256424	0	NA	NA	NA	0
ENSCAFG00845029202	1	many_to_many_DifferentNumber	ENSG00000256151;ENSG00000256810;ENSG00000287792;ENSG00000275232;ENSG00000248703;ENSG00000256209;ENSG00000286462;ENSG00000256258;ENSG00000256424	0	NA	NA	NA	0
ENSCAFG00845029182	1	one_to_many	ENSG00000287136;ENSG00000204603;ENSG00000256484;ENSG00000230294;ENSG00000287639;ENSG00000249926;ENSG00000256204	1	one_to_one	lincSS.dw	ENSG00000204603	0
ENSCAFG00845029702	1	one_to_one	ENSG00000261188	1	one_to_one	lncgDivg	ENSG00000261188	1
ENSCAFG00845029939	1	one_to_one	ENSG00000235954	0	NA	NA	NA	0
ENSCAFG00845030302	1	one_to_one	ENSG00000177993	0	NA	NA	NA	1
ENSCAFG00845030915	1	one_to_one	ENSG00000289888	0	NA	NA	NA	1
ENSCAFG00845016520	1	one_to_many	ENSG00000277152;ENSG00000259437;ENSG00000274995	1	one_to_one	lincSS.dw	ENSG00000277152	1
ENSCAFG00845016506	1	one_to_many	ENSG00000259289;ENSG00000259347	0	NA	NA	NA	1
ENSCAFG00845016896	1	many_to_one	ENSG00000259238	0	NA	NA	NA	0
ENSCAFG00845016908	1	many_to_one	ENSG00000259238	0	NA	NA	NA	0
ENSCAFG00845016953	1	many_to_many_sameNumber	ENSG00000259223;ENSG00000287915	0	NA	NA	NA	0
ENSCAFG00845016983	1	many_to_many_sameNumber	ENSG00000259223;ENSG00000287915	0	NA	NA	NA	0
ENSCAFG00845017178	1	one_to_one	ENSG00000278493	0	NA	NA	NA	1
ENSCAFG00845020165	1	many_to_many_sameNumber	ENSG00000259488;ENSG00000259235;ENSG00000259385	0	NA	NA	NA	1
ENSCAFG00845020189	1	many_to_many_sameNumber	ENSG00000259488;ENSG00000259235;ENSG00000259385	0	NA	NA	NA	1
ENSCAFG00845020205	1	many_to_many_sameNumber	ENSG00000259488;ENSG00000259235;ENSG00000259385	1	one_to_one	lncgDivg	ENSG00000259488	1
ENSCAFG00845020991	1	one_to_many	ENSG00000259268;ENSG00000276651	0	NA	NA	NA	0
ENSCAFG00845021553	1	one_to_one	ENSG00000259602	0	NA	NA	NA	1
ENSCAFG00845025299	1	one_to_many	ENSG00000261191;ENSG00000259280	1	one_to_one	lncgSS.dw	ENSG00000259280	1
ENSCAFG00845027920	1	one_to_one	ENSG00000287500	1	one_to_one	lncgDivg	ENSG00000287500	1
ENSCAFG00845027976	1	one_to_one	ENSG00000259203	0	NA	NA	NA	1
ENSCAFG00845028927	1	one_to_one	ENSG00000285805	1	one_to_one	lncgDivg	ENSG00000285805	1
ENSCAFG00845029006	1	one_to_one	ENSG00000259180	0	NA	NA	NA	1
ENSCAFG00845029510	1	one_to_many	ENSG00000247240;ENSG00000261775	1	one_to_one	lincSS.up	ENSG00000261775	1
ENSCAFG00845017653	1	many_to_many_DifferentNumber	ENSG00000273492;ENSG00000232692;ENSG00000197934;ENSG00000233783;ENSG00000224541	1	one_to_many	lncgDivg	ENSG00000224541;ENSG00000233783;ENSG00000273492	1
ENSCAFG00845017701	1	many_to_many_DifferentNumber	ENSG00000273492;ENSG00000232692;ENSG00000197934;ENSG00000233783;ENSG00000224541	0	NA	NA	NA	1
ENSCAFG00845017712	1	one_to_many	ENSG00000286902;ENSG00000273115;ENSG00000229025;ENSG00000289899	1	one_to_one	lincSS.dw	ENSG00000273115	1
ENSCAFG00845018155	1	many_to_many_DifferentNumber	ENSG00000226935;ENSG00000232079;ENSG00000236332;ENSG00000234052;ENSG00000225298;ENSG00000234083;ENSG00000178457	0	NA	NA	NA	0
ENSCAFG00845018172	1	many_to_many_DifferentNumber	ENSG00000226935;ENSG00000232079;ENSG00000236332;ENSG00000234052;ENSG00000225298;ENSG00000234083;ENSG00000178457	0	NA	NA	NA	0
ENSCAFG00845018228	1	one_to_many	ENSG00000231236;ENSG00000232855;ENSG00000236532	0	NA	NA	NA	0
ENSCAFG00845019632	1	one_to_many	ENSG00000275799;ENSG00000278158	1	one_to_one	lncgDivg	ENSG00000278158	1
ENSCAFG00845020683	1	one_to_many	ENSG00000244461;ENSG00000287567	0	NA	NA	NA	0
ENSCAFG00845021848	1	one_to_many	ENSG00000273027;ENSG00000183250	1	one_to_one	lncgDivg	ENSG00000183250	1
ENSCAFG00845021937	1	many_to_one	ENSG00000276529	0	NA	NA	NA	1
ENSCAFG00845021947	1	many_to_one	ENSG00000276529	0	NA	NA	NA	1
ENSCAFG00845021920	1	one_to_many	ENSG00000234880;ENSG00000261706;ENSG00000275874	1	one_to_many	lincConv	ENSG00000234880;ENSG00000261706;ENSG00000275874	1
ENSCAFG00845022658	1	many_to_many_DifferentNumber	ENSG00000286643;ENSG00000237594	0	NA	NA	NA	0
ENSCAFG00845022669	1	many_to_many_DifferentNumber	ENSG00000286643;ENSG00000237594	0	NA	NA	NA	1
ENSCAFG00845022698	1	many_to_many_DifferentNumber	ENSG00000286643;ENSG00000237594	0	NA	NA	NA	1
ENSCAFG00845022641	1	one_to_one	ENSG00000234509	0	NA	NA	NA	1
ENSCAFG00845023583	1	one_to_one	ENSG00000273091	0	NA	NA	NA	0
ENSCAFG00845023998	1	one_to_many	ENSG00000275139;ENSG00000205424;ENSG00000286886;ENSG00000289224	1	one_to_one	lncgDivg	ENSG00000289224	0
ENSCAFG00845025055	1	many_to_one	ENSG00000280594	0	NA	NA	NA	0
ENSCAFG00845025090	1	many_to_one	ENSG00000280594	0	NA	NA	NA	1
ENSCAFG00845025068	1	one_to_many	ENSG00000240770;ENSG00000226956	0	NA	NA	NA	0
ENSCAFG00845026338	1	one_to_many	ENSG00000232360;ENSG00000227757	1	one_to_one	lincSS.up	ENSG00000232360	1
ENSCAFG00845026388	1	one_to_one	ENSG00000232539	1	one_to_one	lincSS.up	ENSG00000232539	1
ENSCAFG00845026695	1	many_to_one	ENSG00000289238	1	one_to_one	lncgDivg	ENSG00000289238	1
ENSCAFG00845026725	1	many_to_one	ENSG00000289238	0	NA	NA	NA	1
ENSCAFG00845027642	1	many_to_one	ENSG00000286852	0	NA	NA	NA	1
ENSCAFG00845027653	1	many_to_one	ENSG00000286852	0	NA	NA	NA	1
ENSCAFG00845027630	1	one_to_many	ENSG00000286517;ENSG00000231324;ENSG00000224269	1	one_to_one	lincSS.up	ENSG00000231324	1
ENSCAFG00845027807	1	one_to_one	ENSG00000237646	1	one_to_one	lncgSS.up	ENSG00000237646	1
ENSCAFG00845028522	1	one_to_many	ENSG00000270116;ENSG00000230366;ENSG00000242553	1	one_to_many	lncgConv	ENSG00000242553;ENSG00000230366	0
ENSCAFG00845028529	1	one_to_one	ENSG00000228677	0	NA	NA	NA	0
ENSCAFG00845028960	1	one_to_many	ENSG00000198054;ENSG00000289538	1	one_to_one	lncgSS.up	ENSG00000198054	1
ENSCAFG00845029154	1	one_to_many	ENSG00000223806;ENSG00000289404	0	NA	NA	NA	1
ENSCAFG00845030054	1	one_to_one	ENSG00000224388	1	one_to_one	lncgSS.dw	ENSG00000224388	0
ENSCAFG00845030059	1	one_to_one	ENSG00000280109	0	NA	NA	NA	0
ENSCAFG00845016244	1	one_to_many	ENSG00000287632;ENSG00000260278	0	NA	NA	NA	1
ENSCAFG00845016710	1	many_to_one	ENSG00000246375	1	one_to_one	lncgDivg	ENSG00000246375	0
ENSCAFG00845016740	1	many_to_one	ENSG00000246375	0	NA	NA	NA	0
ENSCAFG00845016766	1	many_to_one	ENSG00000246375	0	NA	NA	NA	0
ENSCAFG00845016752	1	many_to_many_sameNumber	ENSG00000287181;ENSG00000286978	0	NA	NA	NA	0
ENSCAFG00845016779	1	many_to_many_sameNumber	ENSG00000287181;ENSG00000286978	1	one_to_many	lincDivg	ENSG00000287181;ENSG00000286978	0
ENSCAFG00845021420	1	one_to_one	ENSG00000249951	0	NA	NA	NA	0
ENSCAFG00845024286	1	many_to_one	ENSG00000249710	1	one_to_one	lncgDivg	ENSG00000249710	1
ENSCAFG00845024304	1	many_to_one	ENSG00000249710	0	NA	NA	NA	1
ENSCAFG00845027473	1	one_to_many	ENSG00000245384;ENSG00000250670;ENSG00000248373	1	one_to_one	lincSS.up	ENSG00000248373	1
ENSCAFG00845027521	1	many_to_many_DifferentNumber	ENSG00000248242;ENSG00000251259	1	many_to_one	lincDivg	ENSG00000251259	1
ENSCAFG00845027534	1	many_to_many_DifferentNumber	ENSG00000248242;ENSG00000251259	1	many_to_one	lincDivg	ENSG00000251259	1
ENSCAFG00845027542	1	many_to_many_DifferentNumber	ENSG00000248242;ENSG00000251259	1	many_to_one	lincDivg	ENSG00000251259	1
ENSCAFG00845029601	1	one_to_one	ENSG00000269893	1	one_to_one	lncgConv	ENSG00000269893	1
ENSCAFG00845015227	1	one_to_many	ENSG00000288074;ENSG00000242880;ENSG00000241560;ENSG00000242290;ENSG00000241295;ENSG00000239946;ENSG00000242767;ENSG00000288896	1	one_to_many	lncgDivg	ENSG00000242767;ENSG00000241560;ENSG00000288896;ENSG00000242880;ENSG00000242290;ENSG00000239946;ENSG00000241295	0
ENSCAFG00845015243	1	many_to_many_sameNumber	ENSG00000287795;ENSG00000259976	1	one_to_one	lncgSS.up	ENSG00000259976	0
ENSCAFG00845015254	1	many_to_many_sameNumber	ENSG00000287795;ENSG00000259976	0	NA	NA	NA	0
ENSCAFG00845015654	1	one_to_many	ENSG00000243197;ENSG00000242385;ENSG00000286660;ENSG00000240922;ENSG00000241397;ENSG00000242816	0	NA	NA	NA	0
ENSCAFG00845015643	1	one_to_many	ENSG00000243276;ENSG00000241213;ENSG00000239268	1	one_to_one	lincSS.dw	ENSG00000243276	0
ENSCAFG00845017339	1	one_to_one	ENSG00000286584	1	one_to_one	lncgDivg	ENSG00000286584	1
ENSCAFG00845017846	1	one_to_one	ENSG00000242622	0	NA	NA	NA	1
ENSCAFG00845018648	1	one_to_one	ENSG00000286735	1	one_to_one	lncgDivg	ENSG00000286735	0
ENSCAFG00845021813	1	one_to_one	ENSG00000249474	0	NA	NA	NA	1
ENSCAFG00845022125	1	one_to_many	ENSG00000287682;ENSG00000214407;ENSG00000241280	0	NA	NA	NA	1
ENSCAFG00845024047	1	many_to_many_sameNumber	ENSG00000241469;ENSG00000279277	0	NA	NA	NA	1
ENSCAFG00845024063	1	many_to_many_sameNumber	ENSG00000241469;ENSG00000279277	1	one_to_one	lncgSS.dw	ENSG00000279277	1
ENSCAFG00845029767	1	one_to_one	ENSG00000240057	0	NA	NA	NA	1
ENSCAFG00845030109	1	many_to_many_sameNumber	ENSG00000286661;ENSG00000232065;ENSG00000288990	0	NA	NA	NA	1
ENSCAFG00845030113	1	many_to_many_sameNumber	ENSG00000286661;ENSG00000232065;ENSG00000288990	1	one_to_one	lincConv	ENSG00000286661	1
ENSCAFG00845030117	1	many_to_many_sameNumber	ENSG00000286661;ENSG00000232065;ENSG00000288990	1	one_to_one	lincDivg	ENSG00000232065	1
ENSCAFG00845030253	1	one_to_one	ENSG00000239453	0	NA	NA	NA	1
ENSCAFG00845030781	1	many_to_many_DifferentNumber	ENSG00000230401;ENSG00000287073	0	NA	NA	NA	1
ENSCAFG00845030804	1	many_to_many_DifferentNumber	ENSG00000230401;ENSG00000287073	0	NA	NA	NA	1
ENSCAFG00845030811	1	many_to_many_DifferentNumber	ENSG00000230401;ENSG00000287073	0	NA	NA	NA	1
ENSCAFG00845030802	1	many_to_many_DifferentNumber	ENSG00000238031;ENSG00000233987;ENSG00000237222	0	NA	NA	NA	1
ENSCAFG00845030807	1	many_to_many_DifferentNumber	ENSG00000238031;ENSG00000233987;ENSG00000237222	0	NA	NA	NA	1
ENSCAFG00845016948	1	many_to_one	ENSG00000286797	0	NA	NA	NA	0
ENSCAFG00845016954	1	many_to_one	ENSG00000286797	0	NA	NA	NA	0
ENSCAFG00845016964	1	many_to_one	ENSG00000286797	0	NA	NA	NA	0
ENSCAFG00845017029	1	one_to_many	ENSG00000231646;ENSG00000226747	0	NA	NA	NA	0
ENSCAFG00845022594	1	one_to_one	ENSG00000237298	1	one_to_one	lncgConv	ENSG00000237298	0
ENSCAFG00845026274	1	one_to_one	ENSG00000234584	1	one_to_one	lncgSS.dw	ENSG00000234584	0
ENSCAFG00845026897	1	many_to_one	ENSG00000281131	0	NA	NA	NA	0
ENSCAFG00845026952	1	many_to_one	ENSG00000281131	0	NA	NA	NA	0
ENSCAFG00845027092	1	one_to_many	ENSG00000234663;ENSG00000289389	1	one_to_one	lincSS.dw	ENSG00000234663	0
ENSCAFG00845027032	1	many_to_many_DifferentNumber	ENSG00000236153;ENSG00000238171;ENSG00000226681	1	one_to_one	lncgConv	ENSG00000238171	0
ENSCAFG00845027042	1	many_to_many_DifferentNumber	ENSG00000236153;ENSG00000238171;ENSG00000226681	0	NA	NA	NA	0
ENSCAFG00845027055	1	many_to_many_DifferentNumber	ENSG00000236153;ENSG00000238171;ENSG00000226681	0	NA	NA	NA	0
ENSCAFG00845027064	1	many_to_many_DifferentNumber	ENSG00000236153;ENSG00000238171;ENSG00000226681	0	NA	NA	NA	0
ENSCAFG00845027444	1	one_to_one	ENSG00000204380	0	NA	NA	NA	0
ENSCAFG00845028545	1	many_to_many_DifferentNumber	ENSG00000236651;ENSG00000232555;ENSG00000288048	0	NA	NA	NA	0
ENSCAFG00845028553	1	many_to_many_DifferentNumber	ENSG00000236651;ENSG00000232555;ENSG00000288048	0	NA	NA	NA	0
ENSCAFG00845029460	1	one_to_many	ENSG00000285155;ENSG00000285373	1	one_to_one	lncgSS.dw	ENSG00000285373	0
ENSCAFG00845016344	1	many_to_one	ENSG00000289294	0	NA	NA	NA	1
ENSCAFG00845016355	1	many_to_one	ENSG00000289294	1	one_to_one	lncgDivg	ENSG00000289294	1
ENSCAFG00845019074	1	one_to_many	ENSG00000281961;ENSG00000282692;ENSG00000282375;ENSG00000282160	0	NA	NA	NA	1
ENSCAFG00845019690	1	one_to_many	ENSG00000273118;ENSG00000286965	1	one_to_one	lincSS.dw	ENSG00000286965	0
ENSCAFG00845020033	1	one_to_many	ENSG00000236193;ENSG00000272519;ENSG00000196096	1	one_to_one	lncgDivg	ENSG00000196096	0
ENSCAFG00845020295	1	many_to_one	ENSG00000225610	0	NA	NA	NA	0
ENSCAFG00845020305	1	many_to_one	ENSG00000225610	0	NA	NA	NA	0
ENSCAFG00845020327	1	many_to_one	ENSG00000225610	0	NA	NA	NA	0
ENSCAFG00845020343	1	many_to_one	ENSG00000225610	0	NA	NA	NA	0
ENSCAFG00845020314	1	one_to_one	ENSG00000225216	0	NA	NA	NA	0
ENSCAFG00845021407	1	one_to_one	ENSG00000231653	0	NA	NA	NA	0
ENSCAFG00845021414	1	one_to_one	ENSG00000228577	0	NA	NA	NA	0
ENSCAFG00845021946	1	many_to_many_DifferentNumber	ENSG00000223725;ENSG00000237892;ENSG00000234902;ENSG00000240440	0	NA	NA	NA	1
ENSCAFG00845021969	1	many_to_many_DifferentNumber	ENSG00000223725;ENSG00000237892;ENSG00000234902;ENSG00000240440	0	NA	NA	NA	1
ENSCAFG00845022375	1	many_to_one	ENSG00000272211	1	one_to_one	lncgDivg	ENSG00000272211	1
ENSCAFG00845022406	1	many_to_one	ENSG00000272211	0	NA	NA	NA	1
ENSCAFG00845023528	1	one_to_one	ENSG00000231908	0	NA	NA	NA	1
ENSCAFG00845025028	1	one_to_one	ENSG00000231597	0	NA	NA	NA	0
ENSCAFG00845025062	1	one_to_one	ENSG00000223874	0	NA	NA	NA	0
ENSCAFG00845025242	1	one_to_many	ENSG00000272979;ENSG00000290089	0	NA	NA	NA	1
ENSCAFG00845026647	1	one_to_one	ENSG00000261338	1	one_to_one	lncgSS.dw	ENSG00000261338	0
ENSCAFG00845030631	1	one_to_many	ENSG00000239498;ENSG00000235337;ENSG00000236451;ENSG00000224819;ENSG00000267919;ENSG00000227308;ENSG00000288902	0	NA	NA	NA	0
ENSCAFG00845030752	1	one_to_one	ENSG00000273209	0	NA	NA	NA	1
ENSCAFG00845015541	1	many_to_one	ENSG00000271755	1	one_to_one	lncgConv	ENSG00000271755	0
ENSCAFG00845015555	1	many_to_one	ENSG00000271755	0	NA	NA	NA	0
ENSCAFG00845016554	1	one_to_many	ENSG00000287614;ENSG00000286590;ENSG00000227803	1	one_to_one	lincSS.up	ENSG00000286590	0
ENSCAFG00845016753	1	one_to_one	ENSG00000225092	1	one_to_one	lncgSS.dw	ENSG00000225092	0
ENSCAFG00845016765	1	one_to_one	ENSG00000285771	0	NA	NA	NA	0
ENSCAFG00845017101	1	many_to_many_DifferentNumber	ENSG00000286368;ENSG00000280989;ENSG00000283480;ENSG00000287404;ENSG00000233848;ENSG00000227089;ENSG00000231754	1	many_to_many_strict	lincDivg	ENSG00000280989;ENSG00000231754	0
ENSCAFG00845017123	1	many_to_many_DifferentNumber	ENSG00000286368;ENSG00000280989;ENSG00000283480;ENSG00000287404;ENSG00000233848;ENSG00000227089;ENSG00000231754	1	many_to_many_strict	lincDivg	ENSG00000280989;ENSG00000231754	0
ENSCAFG00845017130	1	many_to_many_DifferentNumber	ENSG00000286368;ENSG00000280989;ENSG00000283480;ENSG00000287404;ENSG00000233848;ENSG00000227089;ENSG00000231754	1	one_to_one	lncgDivg	ENSG00000283480	0
ENSCAFG00845018048	1	many_to_one	ENSG00000272320	1	one_to_one	lncgDivg	ENSG00000272320	1
ENSCAFG00845018080	1	many_to_one	ENSG00000272320	0	NA	NA	NA	1
ENSCAFG00845018135	1	one_to_one	ENSG00000228793	0	NA	NA	NA	1
ENSCAFG00845019052	1	one_to_many	ENSG00000288548;ENSG00000272142	0	NA	NA	NA	1
ENSCAFG00845019046	1	one_to_one	ENSG00000271978	0	NA	NA	NA	1
ENSCAFG00845020833	1	one_to_many	ENSG00000242753;ENSG00000233656;ENSG00000287920;ENSG00000290062	1	one_to_one	lincDivg	ENSG00000233656	0
ENSCAFG00845021056	1	one_to_many	ENSG00000287593;ENSG00000234427;ENSG00000229896	0	NA	NA	NA	0
ENSCAFG00845021091	1	one_to_one	ENSG00000225102	1	one_to_one	lincDivg	ENSG00000225102	0
ENSCAFG00845022121	1	one_to_one	ENSG00000289257	0	NA	NA	NA	0
ENSCAFG00845023137	1	one_to_one	ENSG00000233981	0	NA	NA	NA	1
ENSCAFG00845024306	1	one_to_one	ENSG00000236364	0	NA	NA	NA	0
ENSCAFG00845025726	1	one_to_one	ENSG00000236069	0	NA	NA	NA	0
ENSCAFG00845028096	1	one_to_many	ENSG00000231814;ENSG00000230714;ENSG00000232100	1	one_to_one	lincSS.dw	ENSG00000231814	0
ENSCAFG00845028108	1	one_to_many	ENSG00000234070;ENSG00000286775	0	NA	NA	NA	0
ENSCAFG00845028234	1	many_to_many_DifferentNumber	ENSG00000281453;ENSG00000228208	1	one_to_one	lncgSS.dw	ENSG00000281453	1
ENSCAFG00845028245	1	many_to_many_DifferentNumber	ENSG00000281453;ENSG00000228208	1	many_to_one	lincSS.dw	ENSG00000228208	1
ENSCAFG00845028269	1	many_to_many_DifferentNumber	ENSG00000281453;ENSG00000228208	1	many_to_one	lincSS.dw	ENSG00000228208	1
ENSCAFG00845028299	1	one_to_many	ENSG00000225561;ENSG00000228063	1	one_to_one	lncgDivg	ENSG00000228063	1
ENSCAFG00845030265	1	one_to_one	ENSG00000228437	0	NA	NA	NA	0
ENSCAFG00845020052	0	NA	NA	1	one_to_one	lincConv	ENSG00000235886	0
ENSCAFG00845022979	0	NA	NA	1	one_to_one	lincConv	ENSG00000229989	1
ENSCAFG00845022177	0	NA	NA	1	one_to_one	lincConv	ENSG00000232643	1
ENSCAFG00845001956	0	NA	NA	1	one_to_one	lincConv	ENSG00000285646	0
ENSCAFG00845005912	0	NA	NA	1	one_to_one	lincConv	ENSG00000226856	0
ENSCAFG00845005712	0	NA	NA	1	many_to_one	lincConv	ENSG00000257329	0
ENSCAFG00845027451	0	NA	NA	1	many_to_one	lincConv	ENSG00000257329	0
ENSCAFG00845002299	0	NA	NA	1	one_to_many	lincConv	ENSG00000272461;ENSG00000259837	0
ENSCAFG00845014177	0	NA	NA	1	one_to_many	lincConv	ENSG00000223872;ENSG00000234210;ENSG00000233191	1
ENSCAFG00845005031	0	NA	NA	1	many_to_one	lincConv	ENSG00000251183	1
ENSCAFG00845005040	0	NA	NA	1	many_to_one	lincConv	ENSG00000251183	1
ENSCAFG00845002216	0	NA	NA	1	one_to_one	lincConv	ENSG00000260306	0
ENSCAFG00845024368	0	NA	NA	1	one_to_many	lincConv	ENSG00000254337;ENSG00000253658	1
ENSCAFG00845001172	0	NA	NA	1	one_to_many	lincConv	ENSG00000266304;ENSG00000266278	0
ENSCAFG00845005811	0	NA	NA	1	many_to_one	lincConv	ENSG00000255021	0
ENSCAFG00845005801	0	NA	NA	1	many_to_one	lincConv	ENSG00000255021	0
ENSCAFG00845020719	0	NA	NA	1	one_to_one	lincConv	ENSG00000289857	0
ENSCAFG00845009239	0	NA	NA	1	one_to_many	lincConv	ENSG00000257056;ENSG00000257748	0
ENSCAFG00845004586	0	NA	NA	1	one_to_one	lincConv	ENSG00000290987	0
ENSCAFG00845005282	0	NA	NA	1	many_to_one	lincConv	ENSG00000245060	0
ENSCAFG00845028395	0	NA	NA	1	many_to_one	lincConv	ENSG00000245060	0
ENSCAFG00845015108	0	NA	NA	1	one_to_one	lincConv	ENSG00000284640	0
ENSCAFG00845002373	0	NA	NA	1	one_to_one	lincDivg	ENSG00000251152	0
ENSCAFG00845017341	0	NA	NA	1	many_to_one	lincDivg	ENSG00000240476	0
ENSCAFG00845017360	0	NA	NA	1	many_to_one	lincDivg	ENSG00000240476	0
ENSCAFG00845023891	0	NA	NA	1	one_to_one	lincDivg	ENSG00000258292	0
ENSCAFG00845000556	0	NA	NA	1	one_to_one	lincDivg	ENSG00000266256	0
ENSCAFG00845024209	0	NA	NA	1	one_to_one	lincDivg	ENSG00000261645	1
ENSCAFG00845013851	0	NA	NA	1	one_to_one	lincDivg	ENSG00000250166	1
ENSCAFG00845004897	0	NA	NA	1	one_to_one	lincDivg	ENSG00000231720	0
ENSCAFG00845018073	0	NA	NA	1	one_to_one	lincDivg	ENSG00000261757	1
ENSCAFG00845008214	0	NA	NA	1	many_to_many_strict	lincDivg	ENSG00000237220;ENSG00000224048	1
ENSCAFG00845008226	0	NA	NA	1	many_to_many_strict	lincDivg	ENSG00000237220;ENSG00000224048	1
ENSCAFG00845026434	0	NA	NA	1	many_to_one	lincDivg	ENSG00000256256	1
ENSCAFG00845026445	0	NA	NA	1	many_to_one	lincDivg	ENSG00000256256	1
ENSCAFG00845026409	0	NA	NA	1	many_to_one	lincDivg	ENSG00000256256	1
ENSCAFG00845020409	0	NA	NA	1	many_to_many	lincDivg	ENSG00000228639;ENSG00000234899	0
ENSCAFG00845020450	0	NA	NA	1	many_to_many	lincDivg	ENSG00000228639;ENSG00000234899	0
ENSCAFG00845020427	0	NA	NA	1	many_to_many	lincDivg	ENSG00000228639;ENSG00000234899	0
ENSCAFG00845009202	0	NA	NA	1	one_to_one	lincDivg	ENSG00000228886	0
ENSCAFG00845025573	0	NA	NA	1	one_to_one	lincDivg	ENSG00000274444	1
ENSCAFG00845009755	0	NA	NA	1	one_to_one	lincDivg	ENSG00000286197	1
ENSCAFG00845012441	0	NA	NA	1	one_to_one	lincDivg	ENSG00000286010	0
ENSCAFG00845030254	0	NA	NA	1	one_to_many	lincDivg	ENSG00000257114;ENSG00000257164	1
ENSCAFG00845004193	0	NA	NA	1	one_to_many	lincDivg	ENSG00000255571;ENSG00000289128	0
ENSCAFG00845004812	0	NA	NA	1	one_to_one	lincDivg	ENSG00000260759	1
ENSCAFG00845024037	0	NA	NA	1	one_to_many	lincDivg	ENSG00000289259;ENSG00000289740;ENSG00000279243;ENSG00000290061;ENSG00000270117;ENSG00000289883	1
ENSCAFG00845004062	0	NA	NA	1	many_to_one	lincDivg	ENSG00000254130	0
ENSCAFG00845004083	0	NA	NA	1	many_to_one	lincDivg	ENSG00000254130	0
ENSCAFG00845004030	0	NA	NA	1	many_to_one	lincDivg	ENSG00000254130	0
ENSCAFG00845004051	0	NA	NA	1	many_to_one	lincDivg	ENSG00000254130	0
ENSCAFG00845004057	0	NA	NA	1	many_to_one	lincDivg	ENSG00000254130	0
ENSCAFG00845027509	0	NA	NA	1	one_to_many	lincDivg	ENSG00000289315;ENSG00000239941	0
ENSCAFG00845002716	0	NA	NA	1	one_to_many	lincDivg	ENSG00000285462;ENSG00000235011	0
ENSCAFG00845019732	0	NA	NA	1	many_to_one	lincDivg	ENSG00000236572	1
ENSCAFG00845019713	0	NA	NA	1	many_to_one	lincDivg	ENSG00000236572	1
ENSCAFG00845019722	0	NA	NA	1	many_to_one	lincDivg	ENSG00000236572	1
ENSCAFG00845006737	0	NA	NA	1	one_to_one	lincDivg	ENSG00000272515	0
ENSCAFG00845007072	0	NA	NA	1	one_to_one	lincDivg	ENSG00000286476	0
ENSCAFG00845027146	0	NA	NA	1	one_to_one	lincDivg	ENSG00000230555	0
ENSCAFG00845016009	0	NA	NA	1	many_to_one	lincDivg	ENSG00000228488	0
ENSCAFG00845015993	0	NA	NA	1	many_to_one	lincDivg	ENSG00000228488	0
ENSCAFG00845016219	0	NA	NA	1	one_to_one	lincDivg	ENSG00000249815	1
ENSCAFG00845012132	0	NA	NA	1	one_to_many	lincDivg	ENSG00000262873;ENSG00000262098	1
ENSCAFG00845010130	0	NA	NA	1	one_to_many	lincDivg	ENSG00000232325;ENSG00000287883;ENSG00000261795;ENSG00000242474	0
ENSCAFG00845004453	0	NA	NA	1	many_to_one	lincDivg	ENSG00000255689	1
ENSCAFG00845004447	0	NA	NA	1	many_to_one	lincDivg	ENSG00000255689	1
ENSCAFG00845004450	0	NA	NA	1	many_to_one	lincDivg	ENSG00000255689	1
ENSCAFG00845004442	0	NA	NA	1	many_to_one	lincDivg	ENSG00000255689	1
ENSCAFG00845004457	0	NA	NA	1	many_to_one	lincDivg	ENSG00000255689	1
ENSCAFG00845004437	0	NA	NA	1	many_to_one	lincDivg	ENSG00000255689	1
ENSCAFG00845029920	0	NA	NA	1	one_to_many	lincDivg	ENSG00000271533;ENSG00000230590	1
ENSCAFG00845006155	0	NA	NA	1	one_to_many	lincDivg	ENSG00000258473;ENSG00000258819	1
ENSCAFG00845003575	0	NA	NA	1	many_to_one	lincSS.dw	ENSG00000265400	0
