lncRNAid_Mus_musculus	isTable_1_Canis_lupus_familiaris	orthology_type_synteny_Canis_lupus_familiaris	lncRNA_synteny_id_Canis_lupus_familiaris	isTable_2_Canis_lupus_familiaris	orthology_type_configuration_Canis_lupus_familiaris	configuration_type_configuration_Canis_lupus_familiaris	lncRNA_configuration_id_Canis_lupus_familiaris	isTable_3_Canis_lupus_familiaris
ENSMUSG00000086632	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086633	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086648	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086649	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086653	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086655	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086666	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086669	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086671	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086674	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086681	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086682	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086687	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086693	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086695	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086697	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086700	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086701	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086703	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086704	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086708	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086709	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086712	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086714	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086715	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086716	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086717	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086718	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086722	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086728	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086729	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086733	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086736	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086741	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086745	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086746	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086748	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086749	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086753	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086754	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086756	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086760	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086762	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086764	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086769	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086770	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086773	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086779	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086782	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086786	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086794	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086800	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086801	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086805	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086813	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086814	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086816	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086819	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086820	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086826	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086827	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086834	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086835	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086837	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086839	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086841	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086843	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086844	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086851	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086854	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086861	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086862	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086863	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086866	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086870	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086872	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086873	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086874	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086877	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086890	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086896	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086898	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086900	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086903	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086908	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086910	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086915	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086918	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086920	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086924	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086929	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086932	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086933	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086935	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086937	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086939	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086942	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086943	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086945	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086947	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086948	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086952	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086953	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086964	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086968	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086971	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086976	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086980	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086991	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086992	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086993	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086995	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000086998	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087001	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087002	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087004	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087009	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087013	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087026	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087028	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087031	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087032	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087033	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087037	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087038	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087040	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087042	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087043	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087044	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087047	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087049	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087050	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087053	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087054	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087056	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087058	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087059	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087060	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087063	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087064	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087066	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087067	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087070	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087080	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087082	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087083	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087086	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087088	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087090	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087093	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087095	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087108	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087113	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087115	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087117	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087120	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087122	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087124	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087125	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087127	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087132	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087135	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087138	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087139	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087140	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087142	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087147	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087158	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087160	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087163	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087164	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087165	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087168	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087170	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087173	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087176	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087177	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087184	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087187	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087190	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087192	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087205	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087206	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087210	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087214	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087216	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087220	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087221	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087222	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087223	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087231	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087240	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087241	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087242	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087248	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087249	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087250	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087252	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087253	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087256	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087261	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087263	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087269	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087276	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087277	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087278	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087281	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087288	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087290	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087291	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087294	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087295	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087299	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087300	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087301	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087302	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087305	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087306	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087308	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087314	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087319	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087323	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087326	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087331	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087332	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087334	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087335	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087336	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087341	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087347	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087348	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087351	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087352	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087354	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087355	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087361	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087362	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087363	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087368	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087369	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087371	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087377	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087378	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087381	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087382	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087383	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087384	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087386	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087387	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087390	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087393	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087394	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087395	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087397	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087398	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087399	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087401	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087404	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087405	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087407	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087410	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087413	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087417	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087429	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087430	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087432	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087433	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087434	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087435	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087436	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087439	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087442	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087443	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087444	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087449	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087450	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087451	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087459	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087460	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087470	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087473	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087475	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087476	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087480	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087486	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087487	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087492	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087497	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087500	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087501	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087505	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087510	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087515	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087517	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087519	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087521	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087523	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087525	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087527	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087528	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087530	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087532	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087534	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087535	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087539	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087541	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087549	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087550	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087555	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087556	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087563	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087564	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087565	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087568	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087571	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087578	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087579	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087589	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087591	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087592	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087593	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087596	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087597	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087601	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087605	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087606	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087607	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087611	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087614	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087615	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087617	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087618	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087622	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087623	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087625	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087626	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087628	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087629	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087630	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087633	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087637	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087639	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087640	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087646	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087648	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087652	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087658	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087659	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087660	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087662	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087667	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087669	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087675	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087682	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087683	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087690	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087692	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087693	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087695	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087698	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087700	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087703	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000087704	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089636	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089653	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089655	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089656	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089663	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089671	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089680	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089697	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089702	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089710	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089711	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089713	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089718	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089729	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089730	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089760	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089766	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089767	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089779	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089781	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089810	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089815	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089819	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089820	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089821	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089822	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089827	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089829	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089830	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089833	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089849	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089874	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089875	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089879	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089887	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089890	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089898	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089902	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089924	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089926	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089934	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089947	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089957	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089964	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000089998	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000090005	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000090009	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000090016	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000090023	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000090024	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000090026	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000090039	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000090048	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000090050	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000090057	0	NA	NA	0	NA	NA	NA	1
